"Variables ->","ln_y_star","ln_y_star_sm","ln_ipei","ln_cpi_nosub","ln_y","ln_y_sm","ln_cpi_sub","ln_s","ln_bm","ln_cpi","ln_z","ln_v","ln_ipei_q","d4_ln_y_star","d4_ln_y_star_sm","d4_ln_ipei","i_star","d4_ln_cpi_nosub","d4_ln_y","d4_ln_y_sm","d4_ln_cpi_sub","d4_ln_s","d4_ln_bm","i","d4_ln_cpi","d4_ln_z","d4_ln_v","r","d4_ln_ipei_q","dla_ipei","dla_z","dla_s","dla_cpi_nosub","dla_cpi_sub","dla_cpi","dla_bm","dla_v","dla_ipei_q","s_d4_ln_y_star","s_d4_ln_ipei","s_i_star","s_d4_ln_cpi_nosub","s_d4_ln_y","s_d4_ln_cpi_sub","s_d4_ln_s","s_d4_ln_bm","s_i"
"2015Q1",983.44911,3928.88998,483.33550,-1.68977,1163.82077,4643.11188,545.59955,203.33970,1071.07768,421.45908,-33.96535,-9.74199,686.67520,3.89229,3.05240,-10.15031,0.06000,-0.39210,4.56371,4.46397,2.75940,-1.81379,13.48409,3.83333,2.36730,-14.72350,-6.16098,1.67689,-11.96410,-22.45382,-15.94128,0.52436,-0.38121,2.67365,-0.33973,16.22254,-37.17662,-21.92946,1.70633,-9.67516,-0.18516,0.16401,-0.82008,0.31683,0.89192,7.49049,-0.01330
"2015Q2",984.06649,3932.11629,483.63207,-1.48133,1161.74423,4646.19198,546.40202,203.81824,1075.60149,422.30033,-33.44030,-12.51771,687.45031,3.22630,3.19562,-10.20332,0.08000,-0.27930,3.08010,4.17896,2.75313,-1.07927,14.13499,3.50000,2.47383,-14.03573,-8.30176,1.32302,-11.28260,1.18626,2.10018,1.91415,0.83377,3.20988,3.36501,18.09527,-11.10290,3.10041,0.50045,-4.30727,-0.04536,0.25578,-1.49048,0.57824,0.19489,1.29830,-0.09709
"2015Q3",984.46607,3934.53427,481.61445,-1.70063,1162.65631,4650.99337,547.15267,203.64522,1075.87343,423.15711,-38.69305,-8.04097,685.25967,2.41798,3.04677,-11.43721,0.07667,-0.79318,4.80138,4.32479,2.82517,-1.33776,12.71737,3.25000,2.03200,-15.60014,-5.09081,1.17917,-12.77497,-8.07046,-21.01102,-0.69208,-0.87722,3.00261,3.42713,1.08775,17.90697,-8.76254,-0.01832,-5.11914,-0.03666,-0.29600,1.04182,0.58738,-1.17642,-1.64712,-0.16611
"2015Q4",984.65044,3936.63211,479.22491,-1.88654,1166.37966,4654.60097,547.79224,203.44789,1080.23493,424.11304,-42.32589,-7.19202,682.67281,2.09784,2.90860,-9.72404,0.11667,-0.29207,3.60760,4.01320,2.86110,0.23928,13.21289,3.00000,2.56903,-12.34587,-6.74419,0.70241,-9.48476,-9.55815,-14.53136,-0.78931,-0.74362,2.55827,3.82372,17.44601,3.39581,-10.34746,0.01296,-2.59028,0.01694,0.45913,-0.48860,0.60061,1.37097,0.05998,-0.00176
"2016Q1",985.22837,3938.41137,476.75931,-0.30042,1165.48317,4656.26337,548.42362,203.80820,1080.45597,425.67250,-42.89711,-14.63380,680.56752,1.77926,2.38035,-6.57619,0.27667,1.38935,1.66240,3.28787,2.82407,0.46850,9.37829,3.00000,4.21342,-8.93176,-4.89182,0.52167,-6.10769,-9.86240,-2.28486,1.44124,6.34447,2.52554,6.23784,0.88413,-29.76713,-8.42116,-0.16643,-0.47381,0.16008,1.50588,-1.57653,0.32121,1.09752,-3.53655,0.00176
"2016Q2",985.54888,3939.89377,478.51132,0.04802,1165.37913,4659.89826,549.07522,203.81277,1083.96586,426.50288,-41.23972,-14.57398,682.32409,1.48239,1.94437,-5.12075,0.29667,1.52934,3.63490,3.42657,2.67320,-0.00547,8.36437,3.00000,4.20255,-7.79942,-2.05627,0.48404,-5.12621,7.00803,6.62957,0.01827,1.39375,2.60639,3.32150,14.03958,0.23930,7.02630,-0.32479,-1.04092,0.02943,0.40350,1.18356,0.07479,-0.14503,-1.90067,-0.04563
"2016Q3",986.25562,3941.68331,479.27062,0.31183,1164.70482,4661.94678,549.67505,202.21836,1084.98229,427.69195,-44.98612,-12.57893,681.48898,1.78955,1.78726,-2.34383,0.29667,2.01246,2.04852,2.73835,2.52238,-1.42686,9.10886,3.00000,4.53484,-6.29307,-4.53796,0.25942,-3.77069,3.03720,-14.98562,-6.37764,1.05524,2.39932,4.75630,4.06571,7.98020,-3.34043,0.11143,0.42183,-0.01340,0.67311,-1.35034,0.07378,-0.75698,0.53368,-0.05355
"2016Q4",986.80883,3943.84171,479.79960,0.07926,1169.58993,4665.15705,550.28013,201.52156,1090.02507,428.56674,-46.16543,-11.28399,681.32117,2.15839,1.80240,0.57469,0.39000,1.96580,3.21027,2.63902,2.48790,-1.92633,9.79014,3.00000,4.45370,-3.83954,-4.09197,-0.06655,-1.35164,2.11593,-4.71723,-2.78720,-0.93025,2.42033,3.49915,20.17112,5.17976,-0.67127,0.34673,1.27713,0.06787,0.10793,0.06744,-0.02007,-0.34436,0.47940,-0.03135
"2017Q1",987.29407,3945.90740,480.76759,0.97467,1170.09038,4669.76426,551.00125,200.56059,1092.20422,429.52523,-44.71408,-19.19722,681.32818,2.06570,1.87401,4.00828,0.65000,1.27509,4.60721,3.37522,2.57763,-3.24762,11.74826,3.00000,3.85273,-1.81697,-4.56342,-0.58013,0.76066,3.87195,5.80540,-3.84391,3.58164,2.88448,3.83395,8.71661,-31.65293,0.02804,0.09368,2.91456,0.26081,-0.72548,1.14548,-0.09108,-1.84030,1.55141,-0.07993
"2017Q2",987.85235,3948.21087,480.86702,1.64700,1167.83577,4672.22089,551.52199,199.33693,1095.31356,430.54864,-45.80663,-21.01827,680.20395,2.30347,2.07928,2.35570,0.90667,1.59899,2.45663,3.08066,2.44677,-4.47584,11.34770,3.00000,4.04576,-4.56691,-6.44429,-0.29234,-2.12014,0.39773,-4.37020,-4.89463,2.68932,2.08296,4.09363,12.43734,-7.28419,-4.49690,0.37175,-1.27955,0.21950,0.48042,-1.72575,-0.43992,-1.49612,-0.02748,-0.04218
"2017Q3",988.63821,3950.59347,481.21844,2.67582,1167.76435,4675.28042,551.96587,198.71142,1095.68726,432.34676,-48.83607,-17.93356,679.92985,2.38259,2.22754,1.94781,1.06667,2.36399,3.05952,3.33341,2.29082,-3.50694,10.70497,3.00000,4.65481,-3.84995,-5.35463,-0.11033,-1.55913,1.40566,-12.11777,-2.50205,4.11526,1.77551,7.19251,1.49481,12.33885,-1.09639,0.34750,-0.54573,0.13004,0.93546,-0.21927,-0.49858,1.00845,-0.52211,0.05638
"2017Q4",989.75902,3953.54365,482.76795,2.55648,1171.62232,4677.31281,552.54422,199.32062,1100.73598,433.30804,-47.66211,-17.69842,682.08857,2.95019,2.42549,2.96835,1.15667,2.47721,2.03239,3.03894,2.26409,-2.20095,10.71091,2.83333,4.74130,-1.49668,-6.41443,-0.37980,0.76740,6.19805,4.69583,2.43680,-0.47736,2.31339,3.84510,20.19489,0.94054,8.63485,0.88070,0.35544,0.02878,0.35027,-2.00793,-0.20013,1.29386,0.79376,-0.08026
"2018Q1",990.56901,3956.81859,484.05634,3.04980,1172.72995,4679.95239,553.16982,199.67801,1102.75354,433.76893,-44.47647,-24.93840,683.73435,3.27494,2.72780,3.28875,1.45333,2.07513,2.63958,2.54703,2.16857,-0.88258,10.54932,2.75000,4.24370,0.23761,-5.74117,-0.44928,2.40618,5.15358,12.74256,1.42956,1.97330,2.50242,1.84355,8.07024,-28.95989,6.58314,0.95868,-0.07608,0.22859,-0.14375,-1.15017,-0.33600,1.06401,0.17612,-0.01079
"2018Q2",991.09844,3960.06468,485.05511,3.22907,1172.01488,4684.13150,553.79689,200.72267,1101.21142,434.40560,-42.50770,-20.46212,685.77778,3.24609,2.96345,4.18809,1.76667,1.58207,4.17911,2.97765,2.27490,1.38574,5.89787,2.75000,3.85697,3.29893,0.55615,-0.50373,5.57383,3.99507,7.87509,4.17864,0.71707,2.50828,2.54671,-6.16848,17.90509,8.17371,0.78863,0.73192,0.26321,-0.36218,0.30934,-0.22654,2.12337,-4.99813,0.05637
"2018Q3",991.72031,3963.14678,485.01591,3.56756,1171.20437,4687.57153,554.51846,202.10441,1101.65724,435.79110,-44.19819,-17.91093,687.12033,3.08210,3.13833,3.79748,2.00000,0.89174,3.44003,3.07278,2.55259,3.39300,5.96998,2.75000,3.44433,4.63788,0.02263,-0.65427,7.19047,-0.15679,-6.76196,5.52698,1.35396,2.88628,5.54198,1.78328,10.20478,5.37019,0.63719,-0.15752,0.19163,-0.41417,-0.63404,0.03161,2.15371,-1.50644,0.18114
"2018Q4",991.86175,3965.24951,483.91032,3.27701,1174.78149,4690.73069,555.03451,204.35960,1107.98326,436.51887,-43.97105,-19.29624,688.26992,2.10273,2.92646,1.14238,2.26667,0.72053,3.15917,3.35447,2.49029,5.03898,7.24728,2.75000,3.21083,3.69106,-1.59782,-0.35572,6.18135,-4.42235,0.90856,9.02074,-1.16219,2.06420,2.91107,25.30406,-5.54125,4.59838,-0.27088,-1.87142,0.28107,0.14292,0.22117,-0.35915,2.14890,-1.08226,0.23447
"2019Q1",992.40350,3967.08400,483.41902,4.91852,1176.40784,4694.40858,555.45816,204.37010,1109.13839,437.92598,-42.71005,-25.35702,687.78912,1.83449,2.56635,-0.63732,2.41000,1.86872,3.67789,3.61405,2.28834,4.69209,6.38485,2.75000,4.15706,1.76642,-0.41862,0.02562,4.05476,-1.96522,5.04401,0.04199,6.56604,1.69460,5.62847,4.62052,-24.24312,-1.92322,-0.11333,-1.96301,0.14837,1.42482,0.85170,-0.51177,1.45027,-2.71155,0.03490
"2019Q2",993.22936,3969.21492,484.00680,5.52298,1175.72703,4698.12073,556.09262,203.76124,1111.50361,438.99525,-42.81318,-24.74643,687.76803,2.13093,2.28756,-1.04831,2.41667,2.29391,3.71215,3.49731,2.29573,3.03857,10.29219,2.75000,4.58964,-0.30548,-4.28431,-0.02730,1.99025,2.35111,-0.41252,-2.43544,2.41785,2.53784,4.27705,9.46090,2.44235,-0.08433,0.29973,-1.47123,-0.01339,0.87956,0.25144,-0.10720,-0.09385,2.68611,-0.04702
"2019Q3",994.35541,3971.85002,482.99398,4.50768,1175.16869,4702.08505,556.58954,203.91670,1114.51378,438.80230,-46.47893,-24.73207,686.91067,2.63510,2.17581,-2.02194,2.14333,0.94012,3.96432,3.62838,2.07108,1.81228,12.85654,2.75000,3.01120,-2.28074,-6.82114,0.11635,-0.20965,-4.05128,-14.66299,0.62184,-4.06123,1.98768,-0.77180,12.04067,0.05745,-3.42944,0.67502,-2.44462,-0.32410,-0.82253,-0.51612,-0.09443,-1.00698,2.22941,0.05092
"2019Q4",994.99464,3974.98291,482.64279,4.04529,1179.17202,4706.47558,557.05763,204.36297,1120.95858,439.31026,-47.25833,-25.85791,687.00576,3.13289,2.43335,-1.26753,1.56333,0.76828,4.39053,3.93622,2.02312,0.00337,12.97533,2.75000,2.79140,-3.28728,-6.56167,0.05292,-1.26416,-1.40472,-3.11763,1.78508,-1.84955,1.87236,2.03187,25.77921,-4.50337,0.38035,0.95362,-1.23548,-0.64611,0.02086,-0.46244,0.01858,-0.85390,0.20064,0.05881
"2020Q1",993.62258,3976.20199,481.74639,4.39659,1177.16475,4707.23249,557.56341,203.82095,1121.21947,439.50930,-47.03707,-34.57594,685.56734,1.21908,2.27950,-1.67263,1.08333,-0.52193,0.75691,3.20598,2.10525,-0.54915,12.08108,2.75000,1.58332,-4.32702,-9.21893,0.03557,-2.22178,-3.58560,0.88505,-2.16808,1.40521,2.02310,0.79615,1.04353,-34.87212,-5.75368,-1.17662,-0.56862,-0.39976,-1.18328,-2.59743,0.24257,-1.41163,-1.13509,0.19990
"2020Q2",985.40242,3968.37504,478.11080,5.62367,1166.27934,4697.78480,557.99517,204.13679,1127.68625,440.99848,-50.23617,-48.47421,682.24759,-7.82695,-0.20997,-5.89600,0.06000,0.10069,-9.44769,-0.08398,1.90255,0.37555,16.18263,2.00000,2.00323,-7.42299,-23.72778,-0.24426,-5.52044,-14.54237,-12.79639,1.26338,4.90832,1.72705,5.95672,25.86712,-55.59305,-13.27900,-9.39058,1.59468,-0.36777,0.51657,-4.02597,-0.30517,-0.43072,1.75696,-0.12074
"2020Q3",992.87556,3966.89520,481.08663,6.51297,1173.76955,4696.38567,558.51294,204.37373,1133.69382,442.73099,-49.85264,-43.38784,685.46036,-1.47985,-1.23871,-1.90735,0.09333,2.00530,-1.39913,-1.42485,1.92340,0.45703,19.18004,1.75000,3.92870,-3.37372,-18.65577,-0.99716,-1.45032,11.90330,1.53410,0.94776,3.55721,2.07109,6.93005,24.03029,20.34546,12.85106,0.88940,0.80662,-0.03374,1.60829,-1.01033,0.00798,1.65528,3.48843,-0.09267
"2020Q4",993.90526,3965.80581,481.86541,7.07382,1181.46362,4698.67727,559.10794,205.29025,1141.85320,444.38910,-49.15875,-42.41062,687.15565,-1.08939,-2.29428,-0.77739,0.09000,3.02853,2.29160,-1.94958,2.05031,0.92728,20.89461,1.75000,5.07884,-1.90041,-16.55271,-1.22253,0.14989,3.11512,2.77559,3.66607,2.24340,2.37998,6.63244,32.63750,3.90888,6.78119,-1.47963,0.98710,0.09461,0.94209,1.52862,-0.26579,1.06082,2.27364,0.03009
"2021Q1",995.18252,3967.36576,485.50405,7.58516,1181.54374,4703.05626,559.91072,204.79336,1142.41247,445.04518,-44.65432,-49.04264,690.29741,1.55995,-2.20906,3.75766,0.08000,3.18856,4.37899,-1.04406,2.34731,0.97241,21.19301,1.75000,5.53588,2.38275,-14.46670,-1.92220,4.73007,14.55458,18.01772,-1.98755,2.04533,3.21114,2.62431,2.23711,-26.52810,12.56702,0.99995,2.90901,-0.07414,0.00786,-0.12498,0.04930,0.79711,2.68475,-0.09061
"2021Q2",996.69083,3978.65417,489.15075,7.63751,1180.60083,4717.37775,560.63130,204.42457,1143.58589,445.64845,-41.54458,-47.41622,693.57532,11.28841,2.56978,11.03995,0.07000,2.01384,14.32149,4.89824,2.63614,0.28778,15.89964,1.75000,4.64997,8.69159,1.05798,-2.80992,11.32773,14.58679,12.43896,-1.47515,0.20940,2.88233,2.41309,4.69368,6.50567,13.11164,9.57658,0.72667,-0.67829,-1.18762,1.26240,0.14312,1.40577,-1.49491,-0.26685
"2021Q3",997.50219,3983.28079,490.68506,7.29824,1181.63203,4725.24022,561.36131,204.62006,1145.41659,446.36462,-42.85624,-44.39977,695.30512,4.62662,4.09640,9.59843,0.09000,0.78527,7.86247,7.21364,2.84836,0.24633,11.72277,1.75000,3.63363,6.99640,-1.01193,-2.70093,9.84477,6.13725,-5.24666,0.78197,-1.35707,2.92001,2.86468,7.32279,12.06581,6.91921,-1.31479,2.43684,0.11351,-1.34235,1.05745,-0.56165,-0.80954,-4.86508,-0.02160
"2021Q4",999.18464,3988.56017,492.74399,6.52817,1186.21145,4729.98805,562.58028,204.50337,1153.61753,447.31579,-42.53938,-45.95478,697.24736,5.27938,5.68859,10.87858,0.08000,-0.54566,4.74783,7.82770,3.47234,-0.78687,11.76433,1.75000,2.92669,6.61937,-3.54416,-3.27324,10.09171,8.23572,1.26746,-0.46675,-3.08029,4.87589,3.80467,32.80374,-6.22003,7.76897,2.23427,2.05662,-0.16373,-1.50343,-2.63152,0.30874,-1.10348,-0.40503,0.01824
"2022Q1",998.68586,3992.06350,496.95408,6.46934,1186.19885,4734.64316,564.31008,204.10237,1153.66100,448.32872,-38.29463,-51.23670,701.05645,3.50333,6.17444,11.45003,0.12000,-1.11581,4.65511,7.89673,4.39935,-0.69099,11.24852,1.75000,3.28354,6.35968,-2.19406,-3.92014,10.75904,16.84036,16.97898,-1.60404,-0.23529,6.91919,4.05173,0.17388,-21.12769,15.23633,0.17442,3.29017,0.03477,-1.04623,0.33261,0.33638,-0.23333,-2.51514,0.02923
"2022Q2",998.54435,3993.91703,500.60954,7.22491,1184.96102,4739.00335,566.86157,203.98207,1156.84967,451.46612,-36.75855,-50.08954,704.59161,1.85352,3.81572,11.45879,0.77000,-0.41260,4.36019,5.40640,6.23027,-0.44250,13.26377,2.00000,5.81767,4.78602,-2.67332,-4.84200,11.01629,14.62183,6.14432,-0.48119,3.02226,10.20599,12.54960,12.75467,4.58863,14.14065,-0.70322,3.56335,0.70713,0.04310,1.27085,1.05746,-0.03368,-0.19468,0.01119
"2022Q3",999.20081,3995.61565,498.22552,7.66760,1185.34272,4742.71404,569.38438,204.85963,1158.44422,454.75705,-43.09928,-45.69364,703.08515,1.69862,3.08372,7.54046,2.19000,0.36936,3.71069,4.36845,8.02307,0.23956,13.02763,2.66667,8.39243,-0.24304,-1.29387,-4.79783,7.78003,-9.53606,-25.36292,3.51022,1.77075,10.09122,13.16371,6.37822,17.58360,-6.02584,-0.14085,-0.77934,1.42165,0.41702,0.30954,1.18827,-0.22373,-1.16473,0.05447
"2022Q4",1000.95676,3997.38778,498.50434,6.98397,1189.95937,4746.46196,570.56812,204.59568,1167.13100,455.75944,-44.67457,-47.73249,703.10002,1.77213,2.20690,5.76035,2.18371,0.45580,3.74792,4.11848,7.98785,0.09230,13.51348,3.08401,8.44365,-2.13519,-1.77771,-4.14936,5.85265,1.11527,-6.30114,-1.05580,-2.73450,4.73499,4.00955,34.74714,-8.15538,0.05948,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2023Q1",1000.48994,3999.19186,501.50406,7.01215,1189.98877,4750.25188,572.17121,204.12718,1167.14272,456.73266,-41.58097,-53.06737,705.63124,1.80408,1.78209,4.54998,2.17746,0.54280,3.78992,3.90218,7.86113,0.02482,13.48172,3.48461,8.40393,-3.28634,-1.83067,-3.51103,4.57479,11.99886,12.37439,-1.87398,0.11271,6.41232,3.89287,0.04685,-21.33954,10.12488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2023Q2",1000.36233,4001.00983,504.33653,7.84041,1188.76422,4754.05507,574.54044,203.99392,1169.92533,459.76049,-40.69858,-51.68314,708.33045,1.81797,1.77320,3.72699,2.17126,0.61550,3.80320,3.76293,7.67887,0.01186,13.07567,3.85871,8.29437,-3.94003,-1.59360,-2.89939,3.73884,11.32988,3.52956,-0.53303,3.31304,9.47694,12.11134,11.13046,5.53691,10.79685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2023Q3",1001.02483,4002.83385,501.39293,8.33300,1189.12683,4757.83918,576.84887,204.89370,1170.86230,462.88695,-47.36230,-46.86311,706.28663,1.82402,1.80455,3.16740,2.16510,0.66541,3.78411,3.78129,7.46450,0.03408,12.41808,4.19978,8.12990,-4.26302,-1.16947,-2.32562,3.20148,-11.77441,-26.65490,3.59911,1.97038,9.23373,12.50585,3.74785,19.28014,-8.17530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2023Q4",1002.78340,4004.66049,501.29126,7.67282,1193.69793,4761.57775,577.80149,204.67271,1178.74159,463.68166,-49.04400,-48.37114,705.96396,1.82664,1.81818,2.78691,2.15899,0.68885,3.73856,3.77895,7.23337,0.07703,11.61058,4.50364,7.92222,-4.36943,-0.63865,-1.79710,2.86394,-0.40668,-6.72677,-0.88398,-2.64072,3.81048,3.17883,31.51717,-6.03211,-1.29066,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2024Q1",1002.31772,4006.48827,504.03226,7.69779,1193.66343,4765.25241,579.16685,204.25738,1177.87744,464.41393,-45.91821,-53.13179,708.28964,1.82778,1.82410,2.52820,2.15293,0.68564,3.67466,3.75013,6.99564,0.13020,10.73472,4.76790,7.68128,-4.33724,-0.06442,-1.31847,2.65840,10.96402,12.50315,-1.66130,0.09985,5.46140,2.92908,-3.45660,-19.04263,9.30272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2024Q2",1002.19060,4008.31655,506.68882,8.49832,1192.36433,4768.85252,581.29855,204.18009,1179.77910,467.17651,-44.91822,-51.17869,710.86891,1.82828,1.82668,2.35229,2.14691,0.65791,3.60011,3.69936,6.75811,0.18617,9.85377,4.99164,7.41602,-4.21964,0.50445,-0.89224,2.53846,10.62625,3.99993,-0.30916,3.20214,8.52681,11.05030,7.60666,7.81240,10.31709,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2024Q3",1002.85332,4010.14505,503.62561,8.94231,1192.64826,4772.37395,583.37428,205.13359,1179.87730,470.02167,-51.41513,-45.83128,708.75921,1.82850,1.82780,2.23269,2.14093,0.60931,3.52143,3.63369,6.52540,0.23989,9.01501,5.17508,7.13471,-4.05282,1.03183,-0.51928,2.47258,-12.25284,-25.98761,3.81401,1.77596,8.30292,11.38062,0.39280,21.38966,-8.43883,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2024Q4",1004.61199,4011.97364,503.44262,8.21707,1197.14168,4775.81770,584.10223,204.96084,1186.99359,470.52665,-52.90524,-46.87865,708.40346,1.82859,1.82829,2.15136,2.13500,0.54425,3.44374,3.55999,6.30074,0.28814,8.25200,5.31941,6.84498,-3.86124,1.49248,-0.19915,2.43950,-0.73198,-5.96043,-0.69100,-2.90097,2.91183,2.01993,28.46514,-4.18950,-1.42299,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q1",1004.14635,4013.80227,506.12832,8.16521,1197.03429,4779.18856,585.25321,204.58639,1185.46430,470.96772,-49.57951,-51.26143,710.71471,1.82863,1.82850,2.09606,2.12912,0.46742,3.37086,3.48404,6.08637,0.32900,7.58687,5.42656,6.55379,-3.66130,1.87036,0.06968,2.42507,10.74282,13.30291,-1.49783,-0.20745,4.60392,1.76430,-6.11713,-17.53110,9.24499,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q2",1004.01925,4015.63091,508.74728,8.88176,1195.66980,4782.49403,587.18242,204.54165,1186.81146,473.44383,-48.38208,-49.02170,713.28894,1.82865,1.82859,2.05846,2.12328,0.38344,3.30547,3.41038,5.88388,0.36156,7.03236,5.49906,6.26732,-3.46385,2.15699,0.28959,2.42003,10.47585,4.78973,-0.17893,2.86622,7.71685,9.90443,5.38863,8.95890,10.29692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q3",1004.68198,4017.45957,505.65851,9.23888,1195.89754,4785.74331,589.06864,205.51917,1186.47103,476.01260,-54.69102,-43.48136,711.17768,1.82866,1.82863,2.03290,2.11748,0.29657,3.24928,3.34234,5.69437,0.38558,6.59373,5.53989,5.99094,-3.27589,2.34992,0.46361,2.41847,-12.35510,-25.23578,3.91006,1.42846,7.54488,10.27509,-1.36172,22.16139,-8.44504,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q4",1006.44065,4019.28823,505.45813,8.42762,1200.34491,4788.94655,589.62079,205.36212,1193.26398,476.25576,-56.00700,-44.42725,710.82025,1.82866,1.82865,2.01551,2.11172,0.21055,3.20323,3.28221,5.51856,0.40128,6.27039,5.55235,5.72911,-3.10177,2.45140,0.59528,2.41680,-0.80152,-5.26392,-0.62818,-3.24503,2.20860,0.97264,27.17179,-3.78359,-1.42970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q1",1005.97501,4021.11689,508.13202,8.29376,1200.20190,4792.11416,590.61009,204.99561,1191.52165,476.45315,-52.52346,-48.79429,713.12763,1.82866,1.82866,2.00369,2.10601,0.12855,3.16761,3.23140,5.35688,0.40923,6.05735,5.53989,5.48543,-2.94395,2.46714,0.68850,2.41292,10.69555,13.93417,-1.46604,-0.53544,3.95718,0.78957,-6.96930,-17.46816,9.22951,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q2",1005.84791,4022.94555,510.74294,8.93487,1198.81204,4795.25640,592.39189,204.95182,1192.75788,478.70640,-51.18572,-46.61641,715.69476,1.82866,1.82866,1.99566,2.10034,0.05310,3.14224,3.19059,5.20947,0.41016,5.94642,5.50608,5.26257,-2.80365,2.40529,0.74738,2.40582,10.44370,5.35094,-0.17518,2.56442,7.12723,9.01300,4.94491,8.71152,10.26852,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q3",1006.51064,4024.77421,507.64870,9.22499,1199.02411,4798.38297,594.14493,205.92411,1192.39829,481.07499,-57.37217,-41.20576,713.57281,1.82866,1.82866,1.99019,2.09471,-0.01389,3.12657,3.15991,5.07628,0.40494,5.92726,5.45444,5.06239,-2.68115,2.27560,0.77610,2.39513,-12.37696,-24.74580,3.88916,1.16048,7.01213,9.47436,-1.43838,21.64262,-8.48780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q4",1008.26931,4026.60287,507.44461,8.35650,1203.46470,4801.50275,594.57786,205.75657,1199.25217,481.14170,-58.58315,-42.33859,713.20118,1.82866,1.82866,1.98648,2.08912,-0.07112,3.11979,3.13905,4.95706,0.39444,5.98819,5.38838,4.88595,-2.57614,2.08866,0.77887,2.38092,-0.81638,-4.84388,-0.67016,-3.47393,1.73172,0.26686,27.41554,-4.53134,-1.48654,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q1",1007.80367,4028.43153,510.11597,8.17597,1203.32283,4804.62368,595.46148,205.37518,1197.63861,481.18675,-55.01133,-46.93893,715.49115,1.82866,1.82866,1.98395,2.08358,-0.11779,3.12093,3.12738,4.85139,0.37957,6.11695,5.31118,4.73360,-2.48787,1.85537,0.75978,2.36352,10.68544,14.28726,-1.52554,-0.72213,3.53448,0.18019,-6.45426,-18.40134,9.15990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q2",1007.67657,4030.26019,512.72518,8.78127,1201.94095,4807.75259,597.15060,205.31299,1199.05906,483.31151,-53.60103,-45.02998,718.03817,1.82866,1.82866,1.98223,2.07807,-0.15360,3.12891,3.12405,4.75871,0.36117,6.30118,5.22586,4.60511,-2.41530,1.58644,0.72274,2.34341,10.43683,5.64122,-0.24877,2.42119,6.75649,8.49903,5.68180,7.63581,10.18806,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q3",1008.33930,4032.08886,509.62977,9.04635,1202.16673,4810.89521,598.82326,206.26416,1198.92714,485.57469,-59.72939,-39.91366,715.89393,1.82866,1.82866,1.98107,2.07261,-0.17863,3.14262,3.12806,4.67833,0.34005,6.52886,5.13520,4.49970,-2.35722,1.29209,0.67144,2.32112,-12.38163,-24.51346,3.80468,1.06034,6.69065,9.05274,-0.52765,20.46524,-8.57695,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q4",1010.09797,4033.91752,509.42488,8.16319,1206.62565,4814.05615,599.18737,206.07351,1206.04084,485.55791,-60.89544,-41.35681,715.49839,1.82866,1.82866,1.98027,2.06719,-0.19331,3.16095,3.13835,4.60951,0.31695,6.78867,5.04168,4.41620,-2.31229,0.98179,0.60927,2.29722,-0.81955,-4.66418,-0.76258,-3.53264,1.45642,-0.06715,28.45480,-5.77257,-1.58214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
