"Variables ->","ln_y_star","ln_y_star_sm","ln_ipei","ln_cpi_nosub","ln_y","ln_y_sm","ln_cpi_sub","ln_s","ln_bm","ln_cpi","ln_z","ln_v","ln_ipei_q","d4_ln_y_star","d4_ln_y_star_sm","d4_ln_ipei","i_star","d4_ln_cpi_nosub","d4_ln_y","d4_ln_y_sm","d4_ln_cpi_sub","d4_ln_s","d4_ln_bm","i","d4_ln_cpi","d4_ln_z","d4_ln_v","r","d4_ln_ipei_q","dla_ipei","dla_z","dla_s","dla_cpi_nosub","dla_cpi_sub","dla_cpi","dla_bm","dla_v","dla_ipei_q","s_d4_ln_y_star","s_d4_ln_ipei","s_i_star","s_d4_ln_cpi_nosub","s_d4_ln_y","s_d4_ln_cpi_sub","s_d4_ln_s","s_d4_ln_bm","s_i"
"2015Q1",983.44922,3928.89055,483.42570,-1.55985,1163.82077,4643.11187,545.59955,203.33970,1071.07768,421.45908,-35.05937,-8.92564,686.76540,3.89254,3.05262,-8.84267,0.06000,-0.39210,4.56371,4.46397,2.75940,-1.81379,13.48409,3.83333,2.36730,-13.41586,-6.16098,1.88796,-10.65646,-18.49484,-18.07270,0.52436,-0.33158,2.67368,-0.33972,16.22256,-34.41942,-17.97048,1.69924,-8.44065,-0.21780,0.43642,-0.64286,0.40230,0.58061,7.25526,0.01881
"2015Q2",984.06672,3932.11702,483.46267,-1.36261,1161.74423,4646.19197,546.40202,203.81824,1075.60149,422.30033,-34.42341,-12.00714,687.28091,3.22647,3.19583,-8.90456,0.08000,-0.27931,3.08010,4.17896,2.75314,-1.07927,14.13499,3.50000,2.47383,-12.73697,-8.30175,1.53880,-9.98383,0.14788,2.54385,1.91416,0.78896,3.20988,3.36500,18.09524,-12.32600,2.06204,0.48199,-3.07820,-0.05702,0.31470,-1.38509,0.57030,0.11885,0.99373,-0.08522
"2015Q3",984.46616,3934.53487,481.57569,-1.63410,1162.65631,4650.99336,547.15267,203.64522,1075.87343,423.15711,-38.45920,-7.66374,685.22091,2.41785,3.04682,-9.98049,0.07667,-0.79319,4.80139,4.32479,2.82518,-1.33776,12.71737,3.25000,2.03199,-14.14343,-5.09080,1.40764,-11.31825,-7.54792,-16.14317,-0.69208,-1.08599,3.00260,3.42712,1.08776,17.37361,-8.24000,-0.03107,-3.66001,-0.05072,-0.22485,1.15150,0.65572,-1.19082,-1.75409,-0.14431
"2015Q4",984.65047,3936.63257,479.32325,-1.76903,1166.37966,4654.60097,547.79224,203.44789,1080.23493,424.11304,-41.88919,-7.06496,682.77114,2.09770,2.90864,-8.72616,0.11667,-0.29208,3.60761,4.01320,2.86111,0.23928,13.21289,3.00000,2.56903,-11.34799,-6.74417,0.94682,-8.48688,-9.00976,-13.71995,-0.78932,-0.53971,2.55828,3.82372,17.44600,2.39513,-9.79908,0.00760,-1.62158,0.00846,0.46856,-0.42334,0.58319,1.40751,0.04684,0.02023
"2016Q1",985.22832,3938.41167,476.94067,-0.17050,1165.48317,4656.26337,548.42362,203.80820,1080.45597,425.67250,-43.89997,-13.81746,680.74887,1.77910,2.38028,-6.48503,0.27667,1.38935,1.66240,3.28787,2.82407,0.46850,9.37829,3.00000,4.21342,-8.84060,-4.89182,0.80600,-6.01653,-9.53032,-8.04314,1.44124,6.39414,2.52552,6.23784,0.88416,-27.01002,-8.08908,-0.16894,-0.18000,0.15399,1.49421,-1.49606,0.25337,1.00243,-3.75355,0.00131
"2016Q2",985.54893,3939.89388,478.54776,0.16674,1165.37913,4659.89827,549.07522,203.81277,1083.96586,426.50288,-42.01699,-14.06341,682.36053,1.48221,1.94422,-4.91491,0.29667,1.52935,3.63490,3.42657,2.67320,-0.00547,8.36437,3.00000,4.20255,-7.59358,-2.05627,0.71431,-4.92038,6.42836,7.53193,0.01828,1.34896,2.60640,3.32152,14.03956,-0.98380,6.44664,-0.32446,-0.17779,0.02658,0.33028,1.22094,0.12932,-0.07783,-1.64438,-0.02574
"2016Q3",986.25582,3941.68354,479.25454,0.37836,1164.70482,4661.94678,549.67505,202.21836,1084.98229,427.69195,-44.72959,-12.20171,681.47290,1.78966,1.78717,-2.32115,0.29667,2.01246,2.04851,2.73835,2.52238,-1.42686,9.10886,3.00000,4.53484,-6.27039,-4.53797,0.43943,-3.74801,2.82712,-10.85041,-6.37764,0.84645,2.39932,4.75628,4.06572,7.44681,-3.55052,0.11473,0.83985,-0.01359,0.58607,-1.35217,0.04786,-0.70294,0.50793,-0.04321
"2016Q4",986.80858,3943.84165,479.71172,0.19678,1169.58993,4665.15705,550.28013,201.52156,1090.02507,428.56674,-45.91494,-11.15694,681.23328,2.15811,1.80227,0.38847,0.39000,1.96581,3.21027,2.63902,2.48789,-1.92633,9.79014,3.00000,4.45370,-4.02575,-4.09198,0.05933,-1.53786,1.82872,-4.74139,-2.78720,-0.72631,2.42032,3.49916,20.17112,4.17909,-0.95848,0.34675,1.37584,0.06894,0.01568,0.03673,-0.01616,-0.20469,0.67460,-0.01058
"2017Q1",987.29429,3945.90762,480.62265,1.10460,1170.09038,4669.76426,551.00125,200.56059,1092.20422,429.52523,-46.04323,-18.38087,681.18324,2.06597,1.87399,3.68198,0.65000,1.27510,4.60721,3.37522,2.57763,-3.24761,11.74825,3.00000,3.85273,-2.14326,-4.56341,-0.53694,0.43437,3.64372,-0.51318,-3.84388,3.63130,2.88448,3.83396,8.71660,-28.89574,-0.20016,0.09112,2.83260,0.26730,-0.88192,1.02747,-0.05149,-1.55220,1.84813,-0.05581
"2017Q2",987.85260,3948.21129,480.68768,1.76573,1167.83577,4672.22090,551.52199,199.33693,1095.31356,430.54864,-46.79968,-20.50770,680.02461,2.30367,2.07935,2.13992,0.90667,1.59899,2.45664,3.08066,2.44677,-4.47584,11.34770,3.00000,4.04576,-4.78269,-6.44429,-0.21320,-2.33592,0.26012,-3.02579,-4.89464,2.64452,2.08296,4.09364,12.43736,-8.50732,-4.63452,0.36971,-1.45553,0.20957,0.54538,-1.68963,-0.43230,-1.71372,-0.41714,-0.04193
"2017Q3",988.63804,3950.59351,481.21683,2.74235,1167.76435,4675.28043,551.96587,198.71142,1095.68726,432.34676,-48.56506,-17.55633,679.92825,2.38222,2.22749,1.96229,1.06667,2.36399,3.05953,3.33341,2.29082,-3.50694,10.70497,3.00000,4.65481,-3.83547,-5.35462,-0.04715,-1.54465,2.11660,-7.06153,-2.50204,3.90645,1.77552,7.19248,1.49480,11.80549,-0.38544,0.34278,-0.43762,0.12726,0.93273,-0.16095,-0.50808,0.88586,-0.52529,0.07551
"2017Q4",989.75878,3953.54371,482.63485,2.67399,1171.62232,4677.31282,552.54422,199.32062,1100.73598,433.30804,-47.45684,-17.57137,681.95547,2.95020,2.42552,2.92313,1.15667,2.47721,2.03239,3.03894,2.26409,-2.20094,10.71091,2.83333,4.74130,-1.54190,-6.41443,-0.33603,0.72219,5.67208,4.43289,2.43680,-0.27343,2.31340,3.84512,20.19488,-0.06015,8.10888,0.87591,0.19367,0.02905,0.33953,-2.00162,-0.24224,1.25152,0.77666,-0.07505
"2018Q1",990.56890,3956.81832,483.88424,3.17973,1172.72995,4679.95239,553.16982,199.67801,1102.75354,433.76893,-45.83279,-24.12205,683.56225,3.27461,2.72768,3.26159,1.45333,2.07513,2.63957,2.54703,2.16857,-0.88258,10.54932,2.75000,4.24370,0.21044,-5.74118,-0.41458,2.37901,4.99756,6.49618,1.42956,2.02298,2.50240,1.84356,8.07024,-26.20274,6.42712,0.94828,-0.26125,0.22785,-0.14904,-1.15468,-0.33830,0.98831,0.24891,-0.01031
"2018Q2",991.09832,3960.06404,484.99047,3.34779,1172.01488,4684.13150,553.79689,200.72267,1101.21142,434.40560,-43.38605,-19.95155,685.71314,3.24572,2.96319,4.30279,1.76667,1.58206,4.17911,2.97765,2.27490,1.38574,5.89786,2.75000,3.85696,3.41363,0.55615,-0.51739,5.68853,4.42492,9.78697,4.17864,0.67224,2.50828,2.54668,-6.16848,16.68200,8.60356,0.77544,0.67331,0.26851,-0.42286,0.27012,-0.21402,2.16338,-4.61623,0.03928
"2018Q3",991.72008,3963.14608,484.90587,3.63410,1171.20437,4687.57152,554.51846,202.10441,1101.65724,435.79110,-44.03562,-17.53370,687.01028,3.08204,3.13814,3.68904,2.00000,0.89175,3.44002,3.07277,2.55259,3.39299,5.96998,2.75000,3.44434,4.52944,0.02263,-0.63288,7.08203,-0.33840,-2.59829,5.52696,1.14521,2.88628,5.54200,1.78328,9.67141,5.18856,0.62458,-0.60037,0.19116,-0.39365,-0.67121,0.04412,2.15766,-1.15930,0.16090
"2018Q4",991.86162,3965.24892,484.06086,3.39453,1174.78149,4690.73069,555.03451,204.35960,1107.98326,436.51887,-43.48214,-19.16919,688.42046,2.10284,2.92630,1.42601,2.26667,0.72054,3.15917,3.35447,2.49029,5.03898,7.24728,2.75000,3.21083,3.97470,-1.59782,-0.31160,6.46499,-3.38004,2.21393,9.02076,-0.95827,2.06420,2.91108,25.30408,-6.54195,5.64072,-0.28199,-1.60692,0.27959,0.15168,0.24807,-0.30941,1.97854,-0.75483,0.21922
"2019Q1",992.40326,3967.08328,483.51732,5.04844,1176.40784,4694.40858,555.45816,204.37010,1109.13839,437.92598,-43.79596,-24.54067,687.88742,1.83436,2.56624,-0.36692,2.41000,1.86871,3.67789,3.61405,2.28834,4.69209,6.38485,2.75000,4.15705,2.03683,-0.41862,0.12937,4.32517,-2.17416,-1.25530,0.04200,6.61566,1.69460,5.62844,4.62052,-21.48594,-2.13216,-0.11596,-1.82446,0.14650,1.47048,0.94936,-0.52150,1.10659,-2.60115,0.02941
"2019Q2",993.22950,3969.21446,484.03656,5.64171,1175.72703,4698.12073,556.09262,203.76124,1111.50361,438.99525,-43.59712,-24.23586,687.79780,2.13118,2.28760,-0.95391,2.41667,2.29392,3.71215,3.49731,2.29573,3.03857,10.29219,2.75000,4.58965,-0.21107,-4.28431,0.11263,2.08466,2.07696,0.79537,-2.43544,2.37308,2.53784,4.27708,9.46088,1.21924,-0.35848,0.29999,-1.41115,-0.01266,0.91411,0.30637,-0.11000,-0.28351,2.77593,-0.03438
"2019Q3",994.35531,3971.84969,483.09409,4.57422,1175.16869,4702.08505,556.58954,203.91670,1114.51378,438.80230,-46.10619,-24.35484,687.01079,2.63523,2.17590,-1.81178,2.14333,0.94012,3.96432,3.62838,2.07108,1.81229,12.85654,2.75000,3.01120,-2.07057,-6.82114,0.27258,0.00051,-3.76988,-10.03629,0.62184,-4.26999,1.98768,-0.77180,12.04068,-0.47591,-3.14804,0.67233,-2.14732,-0.32441,-0.73545,-0.49233,-0.02810,-1.14326,2.25613,0.05361
"2019Q4",994.99459,3974.98266,482.72647,4.16280,1179.17202,4706.47558,557.05763,204.36297,1120.95858,439.31026,-46.83628,-25.73086,687.08944,3.13297,2.43343,-1.33439,1.56333,0.76827,4.39053,3.93622,2.02312,0.00337,12.97532,2.75000,2.79139,-3.35414,-6.56167,0.22753,-1.33102,-1.47048,-2.92035,1.78508,-1.64567,1.87236,2.03184,25.77920,-5.50407,0.31460,0.94641,-1.25671,-0.64502,0.13667,-0.39346,0.02243,-0.98007,0.06524,0.07069
"2020Q1",993.62235,3976.20175,481.87667,4.52651,1177.16475,4707.23249,557.56341,203.82095,1121.21947,439.50930,-48.09101,-33.75959,685.69762,1.21909,2.27962,-1.64065,1.08333,-0.52193,0.75691,3.20598,2.10525,-0.54915,12.08108,2.75000,1.58332,-4.29505,-9.21892,0.20496,-2.18980,-3.39920,-5.01894,-2.16808,1.45486,2.02312,0.79616,1.04356,-32.11494,-5.56728,-1.18834,-0.06562,-0.39749,-1.17304,-2.60076,0.31812,-1.31701,-1.23311,0.17751
"2020Q2",985.40257,3968.37482,478.02404,5.74239,1166.27934,4697.78480,557.99517,204.13679,1127.68625,440.99848,-51.13664,-47.96364,682.16083,-7.82693,-0.20991,-6.01252,0.06000,0.10068,-9.44769,-0.08398,1.90255,0.37555,16.18264,2.00000,2.00323,-7.53952,-23.72778,0.07722,-5.63697,-15.41052,-12.18251,1.26336,4.86352,1.72704,5.95672,25.86712,-56.81620,-14.14716,-9.38510,2.93789,-0.36609,0.36597,-3.91345,-0.18097,-0.31038,1.77218,-0.11582
"2020Q3",992.87549,3966.89500,480.91869,6.57951,1173.76955,4696.38566,558.51294,204.37373,1133.69382,442.73099,-49.74796,-43.01062,685.29242,-1.47982,-1.23867,-2.17540,0.09333,2.00529,-1.39914,-1.42485,1.92340,0.45703,19.18004,1.75000,3.92869,-3.64177,-18.65578,-0.76804,-1.71837,11.57860,5.55471,0.94776,3.34845,2.07108,6.93004,24.03028,19.81209,12.52636,0.97604,1.06933,-0.03940,1.56082,-0.91276,-0.04583,1.57993,3.41777,-0.04319
"2020Q4",993.90539,3965.80580,481.94885,7.19133,1181.46362,4698.67726,559.10794,205.29025,1141.85320,444.38910,-48.73693,-42.28357,687.23910,-1.08920,-2.29421,-0.77762,0.09000,3.02853,2.29160,-1.94958,2.05031,0.92728,20.89462,1.75000,5.07884,-1.90065,-16.55271,-1.06688,0.14966,4.12064,4.04413,3.66608,2.44729,2.38000,6.63244,32.63752,2.90821,7.78672,-1.44977,1.66445,0.09362,0.83936,1.59271,-0.21912,1.03651,2.55884,0.10749
"2021Q1",995.18272,3967.36617,486.16573,7.71508,1181.54374,4703.05625,559.91072,204.79336,1142.41247,445.04518,-45.17685,-48.22629,690.95909,1.56037,-2.20889,4.28906,0.08000,3.18857,4.37899,-1.04406,2.34731,0.97241,21.19300,1.75000,5.53588,2.91416,-14.46670,-1.98061,5.26147,16.86752,14.24030,-1.98756,2.09502,3.21112,2.62432,2.23708,-23.77090,14.87996,1.02647,3.51094,-0.06358,-0.17345,-0.19098,0.00197,0.93492,2.91799,-0.02557
"2021Q2",996.69103,3978.65463,490.30783,7.75623,1180.60084,4717.37775,560.63130,204.42457,1143.58589,445.64845,-41.20120,-46.90565,694.73240,11.28846,2.56995,12.28379,0.07000,2.01384,14.32150,4.89824,2.63613,0.28778,15.89964,1.75000,4.64997,9.93544,1.05799,-3.18714,12.57157,16.56840,15.90261,-1.47516,0.16460,2.88232,2.41308,4.69368,5.28256,15.09324,9.57885,0.20213,-0.67140,-1.12022,1.15673,-0.05057,1.38266,-1.41218,-0.20625
"2021Q3",997.50211,3983.28125,492.23902,7.36477,1181.63203,4725.24023,561.36131,204.62006,1145.41659,446.36462,-41.02967,-44.02254,696.85908,4.62662,4.09656,11.32033,0.09000,0.78526,7.86248,7.21364,2.84837,0.24633,11.72277,1.75000,3.63363,8.71829,-1.01192,-3.10973,11.56666,7.72476,0.68611,0.78196,-1.56587,2.92004,2.86468,7.32280,11.53245,8.50672,-1.39968,2.72870,0.12293,-1.47777,0.93975,-0.60145,-0.69382,-4.52619,0.01688
"2021Q4",999.18464,3988.56050,494.26388,6.64568,1186.21145,4729.98806,562.58028,204.50337,1153.61753,447.31579,-40.68112,-45.82773,698.76725,5.27925,5.68867,12.31503,0.08000,-0.54565,4.74783,7.82770,3.47234,-0.78688,11.76433,1.75000,2.92669,8.05581,-3.54416,-3.69610,11.52815,8.09944,1.39421,-0.46676,-2.87635,4.87588,3.80468,32.80376,-7.22075,7.63268,2.20904,1.31109,-0.16343,-1.49541,-2.76317,0.13986,-0.93940,-0.50514,0.03663
"2022Q1",998.68572,3992.06350,498.74451,6.59926,1186.19885,4734.64317,564.31008,204.10237,1153.66100,448.32872,-37.68842,-50.42035,702.84688,3.50300,6.17433,12.57878,0.12000,-1.11582,4.65511,7.89673,4.39936,-0.69099,11.24853,1.75000,3.28354,7.48843,-2.19406,-4.34077,11.88779,17.92252,11.97078,-1.60400,-0.18566,6.91920,4.05172,0.17388,-18.37050,16.31852,0.14319,2.61896,0.03785,-1.10279,0.23720,0.22149,0.08877,-2.24349,0.06615
"2022Q2",998.54435,3993.91682,503.38526,7.34363,1184.96101,4739.00334,566.86157,203.98207,1156.84967,451.46612,-34.79654,-49.57899,707.36733,1.85332,3.81555,13.07743,0.77000,-0.41260,4.36017,5.40640,6.23027,-0.44250,13.26378,2.00000,5.81767,6.40466,-2.67334,-5.38145,12.63493,18.56300,11.56753,-0.48120,2.97748,10.20596,12.54960,12.75468,3.36544,18.08180,-0.71830,3.66784,0.71608,-0.17891,1.16103,0.93342,0.48547,0.21389,0.06023
"2022Q3",999.20081,3995.61552,500.70639,7.73413,1185.34271,4742.71402,569.38438,204.85963,1158.44422,454.75705,-40.34580,-45.31642,705.56602,1.69870,3.08357,8.46737,2.19000,0.36936,3.71068,4.36845,8.02307,0.23957,13.02763,2.66667,8.39243,0.68387,-1.29388,-5.17621,8.70694,-10.71548,-22.19705,3.51024,1.56197,10.09124,13.16372,6.37820,17.05029,-7.20524,-0.14090,-1.82437,1.40558,0.49036,0.29488,1.08344,-0.18127,-1.29634,0.07867
"2022Q4",999.83422,3996.26510,498.52533,6.72532,1189.65420,4746.15677,571.45632,206.03910,1164.71438,456.27147,-43.75998,-44.60579,704.56443,0.64958,1.92615,4.26145,3.65333,0.07964,3.44275,4.04218,8.87604,1.53573,11.09685,3.50000,8.95568,-3.07886,1.22194,-4.22374,5.79718,-8.72424,-13.65671,4.71788,-4.03523,8.28776,6.05768,25.08064,2.84253,-4.00636,-1.12141,-1.67190,1.53481,-0.48629,0.91668,0.71023,-0.43879,-2.76502,0.10714
"2023Q1",1000.38906,3997.96844,497.31051,6.97206,1189.97499,4749.93291,572.95859,205.77723,1165.80592,457.35003,-46.09607,-50.14062,703.08774,1.70334,1.47623,-1.43400,4.51667,0.37280,3.77614,3.82243,8.64851,1.67486,12.14492,4.41667,9.02131,-8.40765,0.27973,-2.33403,0.24086,-4.85928,-9.34438,-1.04748,0.98698,6.00908,4.31424,4.36616,-22.13934,-5.90676,0.39788,-5.49444,0.81633,0.73091,0.23069,0.06181,-0.66388,0.20599,0.30675
"2023Q2",1000.89888,4000.32297,496.19220,6.40246,1188.79876,4753.77066,574.17956,205.61236,1168.92470,457.84294,-47.67730,-50.49828,701.80456,2.35453,1.60154,-7.19306,4.99000,-0.94117,3.83775,3.69183,7.31799,1.63029,12.07503,4.91667,6.37682,-12.88076,-0.91929,-0.16363,-5.56277,-4.47324,-6.32491,-0.65948,-2.27840,4.88388,1.97164,12.47512,-1.43064,-5.13272,0.58148,-7.08452,0.41060,-0.55955,-0.48819,-0.41448,-1.84811,-0.39405,0.08651
"2023Q3",1002.08568,4003.20784,496.41223,6.18047,1189.01022,4757.43817,575.40173,206.16591,1169.32245,459.22074,-49.35103,-46.50979,702.57814,2.88487,1.89808,-4.29416,5.26000,-1.55366,3.66751,3.68104,6.01735,1.30628,10.87823,5.00000,4.46369,-9.00523,-1.19337,0.37950,-2.98788,0.88012,-6.69493,2.21420,-0.88799,4.88868,5.51120,1.59100,15.95397,3.09432,0.82286,-0.01865,0.26123,-0.93881,-0.94784,-0.34030,-0.92139,-0.82973,-0.18266
"2023Q4",1002.87530,4006.24892,495.63145,5.89071,1193.64926,4761.43323,576.67936,205.81431,1175.36134,460.65990,-52.10169,-46.03465,701.44576,3.04108,2.49596,-2.89388,5.33000,-0.83461,3.99506,3.81911,5.22304,-0.22479,10.64696,5.00000,4.38843,-8.34171,-1.42886,0.72703,-3.11867,-3.12312,-11.00263,-1.40640,-1.15903,5.11052,5.75664,24.15556,1.90057,-4.52952,0.74374,-0.75281,0.06338,0.47455,-0.12602,-0.30800,-1.23442,-0.28976,-0.22540
"2024Q1",1002.75571,4008.61557,495.58566,6.33405,1193.68878,4765.14702,577.81233,205.71121,1176.23696,461.56576,-52.74068,-52.00413,701.29687,2.36665,2.66178,-1.72485,5.27865,-0.63802,3.71379,3.80353,4.85374,-0.06602,10.43104,5.10168,4.21573,-6.64461,-1.86350,0.92038,-1.79087,-0.18315,-2.55598,-0.41239,1.77336,4.53189,3.62343,3.50246,-23.87791,-0.59555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2024Q2",1002.96627,4010.68296,495.35590,5.92648,1192.39661,4768.74487,578.77012,205.68789,1179.00982,461.95752,-53.02864,-52.39499,701.04379,2.06739,2.59000,-0.83630,5.22796,-0.47598,3.59785,3.74355,4.59056,0.07553,10.08512,5.18057,4.11458,-5.35133,-1.89671,1.06286,-0.76077,-0.91904,-1.15181,-0.09330,-1.63026,3.83116,1.56707,11.09148,-1.56345,-1.01234,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2024Q3",1004.02027,4012.61755,496.25130,5.83396,1192.54589,4772.28055,579.80588,206.36046,1178.99595,463.27839,-53.72156,-48.24347,702.61176,1.93459,2.35243,-0.16093,5.17792,-0.34650,3.53567,3.71059,4.40415,0.19455,9.67350,5.24359,4.05765,-4.37053,-1.73368,1.16967,0.03362,3.58158,-2.77171,2.69031,-0.37008,4.14303,5.28346,-0.05549,16.60609,6.27188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2024Q4",1004.75097,4014.49322,495.98384,5.64438,1197.13891,4775.77020,580.95233,206.10409,1184.60099,464.68655,-55.73249,-47.51166,702.08793,1.87567,2.06107,0.35239,5.12853,-0.24632,3.48966,3.58424,4.27297,0.28978,9.23965,5.29521,4.02665,-3.63080,-1.47702,1.25119,0.64217,-1.06981,-8.04370,-1.02549,-0.75831,4.58581,5.63265,22.42014,2.92720,-2.09530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q1",1004.60523,4016.34274,496.32822,6.16244,1197.13714,4779.21856,581.99364,206.07350,1185.04915,465.57545,-55.81714,-53.18666,702.40172,1.84952,1.93179,0.74256,5.07977,-0.17161,3.44836,3.51789,4.18130,0.36228,8.81219,5.33821,4.00969,-3.07646,-1.18253,1.31443,1.10484,1.37751,-0.33862,-0.12238,2.07221,4.16521,3.55560,1.79266,-22.69998,1.25513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q2",1004.80418,4018.18066,496.39502,5.80807,1195.80578,4782.62772,582.88783,206.10229,1187.41909,465.95682,-55.69283,-53.27739,702.49730,1.83792,1.87442,1.03911,5.03164,-0.11841,3.40916,3.47071,4.11771,0.41440,8.40927,5.37430,3.99930,-2.66419,-0.88240,1.36410,1.45351,0.26718,0.49725,0.11516,-1.41746,3.57678,1.52548,9.47977,-0.36291,0.38234,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q3",1005.85304,4020.01342,497.51581,5.75104,1195.91801,4785.99984,583.87981,206.80948,1187.03756,467.26939,-56.08195,-48.83903,704.32530,1.83277,1.84897,1.26452,4.98413,-0.08292,3.37211,3.42982,4.07392,0.44902,8.04161,5.40451,3.99100,-2.36039,-0.59557,1.40329,1.71354,4.48319,-1.55648,2.82879,-0.22812,3.96790,5.25028,-1.52614,17.75341,7.31198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2025Q4",1006.58145,4021.84391,497.41968,5.58274,1200.47675,4789.33767,584.99636,206.57325,1192.31581,468.66893,-57.87151,-47.84463,703.99293,1.83048,1.83767,1.43584,4.93723,-0.06164,3.33784,3.39187,4.04402,0.46916,7.71482,5.42947,3.98238,-2.13902,-0.33296,1.43407,1.90500,-0.38452,-7.15825,-0.94494,-0.67321,4.46620,5.59815,21.11300,3.97762,-1.32946,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q1",1006.43470,4023.67338,497.89428,6.11097,1200.44401,4792.64455,586.01741,206.55118,1192.48018,469.54776,-57.79718,-53.28704,704.44546,1.82947,1.83266,1.56606,4.89094,-0.05147,3.30687,3.35650,4.02377,0.47768,7.43103,5.44955,3.97231,-1.98003,-0.10038,1.45778,2.04374,1.89838,0.29734,-0.08829,2.11292,4.08422,3.51531,0.65748,-21.76965,1.81010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q2",1006.63320,4025.50240,498.06005,5.75838,1199.08532,4795.92409,586.89803,206.57947,1194.60909,469.91733,-57.56081,-53.17764,704.63952,1.82902,1.83044,1.66503,4.84524,-0.04970,3.27954,3.32409,4.01020,0.47718,7.19000,5.46501,3.96051,-1.86798,0.09974,1.47535,2.14222,0.66308,0.94546,0.11317,-1.41037,3.52249,1.47828,8.51565,0.43759,0.77626,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q3",1007.68186,4027.33122,499.25608,5.69701,1199.17396,4799.18004,587.88103,207.27940,1194.02755,471.21658,-57.87299,-48.57185,706.53548,1.82882,1.82945,1.74026,4.80013,-0.05403,3.25595,3.29505,4.00122,0.46992,6.98999,5.47609,3.94719,-1.79104,0.26718,1.48739,2.21018,4.78411,-1.24872,2.79972,-0.24548,3.93197,5.19700,-2.32619,18.42316,7.58382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2026Q4",1008.41018,4029.15995,499.21713,5.52016,1203.71278,4802.41607,588.99175,207.03102,1199.14412,472.60175,-59.61170,-47.44152,706.24815,1.82873,1.82901,1.79744,4.75561,-0.06258,3.23603,3.26960,3.99540,0.45777,6.82831,5.48298,3.93282,-1.74018,0.40311,1.49441,2.25521,-0.15580,-6.95482,-0.99352,-0.70738,4.44291,5.54068,20.46631,4.52135,-1.14932,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q1",1008.26340,4030.98864,499.73518,6.03720,1203.66363,4805.63568,590.00917,206.99348,1199.18195,473.46575,-59.50573,-52.77743,706.72867,1.82869,1.82882,1.84090,4.71165,-0.07377,3.21962,3.24778,3.99176,0.44231,6.70178,5.48593,3.91799,-1.70855,0.50961,1.49679,2.28321,2.07223,0.42387,-0.15014,2.06815,4.06968,3.45601,0.15133,-21.34367,1.92209,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q2",1008.46188,4032.81732,499.93399,5.67201,1202.29179,4808.84215,590.88770,207.00424,1201.21601,473.82063,-59.25178,-52.58842,706.93823,1.82868,1.82873,1.87394,4.66826,-0.08636,3.20647,3.22952,3.98967,0.42477,6.60691,5.48518,3.90331,-1.69096,0.58922,1.49488,2.29871,0.79522,1.01582,0.04303,-1.46074,3.51411,1.41953,8.13621,0.75606,0.83824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q3",1009.51053,4034.64598,501.15512,5.59763,1202.37026,4812.03845,591.86972,207.68554,1200.56777,475.10589,-59.55650,-47.92709,708.84066,1.82867,1.82869,1.89904,4.62543,-0.09938,3.19630,3.21460,3.98869,0.40614,6.54023,5.48101,3.88932,-1.68351,0.64477,1.48902,2.30518,4.88454,-1.21892,2.72519,-0.29754,3.92807,5.14104,-2.59295,18.64534,7.60973,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"2027Q4",1010.23885,4036.47465,501.13525,5.40809,1206.90159,4815.22726,592.98033,207.41818,1205.64239,476.47825,-61.29498,-46.76240,708.55343,1.82866,1.82867,1.91813,4.58315,-0.11207,3.18881,3.20280,3.98857,0.38716,6.49827,5.47374,3.87650,-1.68329,0.67911,1.47955,2.30529,-0.07947,-6.95392,-1.06944,-0.75815,4.44242,5.48942,20.29849,4.65872,-1.14891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
