"Variables ->","L_GDP","L_GDP_BAR","L_GDP_GAP","DLA_GDP","D4L_GDP","DLA_GDP_BAR","CUM_L_GDP_GAP","L_GDP_SM","D4_GDP_SM","MCI","L_CPI","DLA_CPI","D4L_CPI","D4L_CPI_TAR","D4L_CPI_DEV","L_CPIXFE","DLA_CPIXFE","D4L_CPIXFE","RMC","D4L_CPI_NOSUBY","E_DLA_CPI","E_DLA_CPIXFE","D4L_MB","D4L_VEL","PM_D4L_MB","L_S","DLA_S","D4L_S","DLA_S_DEV","L_S_TAR","DLA_S_TAR","D4L_S_TAR","L_Z","L_Z_BAR","L_Z_GAP","DLA_Z","D4L_Z","DLA_Z_BAR","PREM","SHKN_PREM","RS","RR","RR_BAR","RR_GAP","RSNEUTRAL","REM_GDP","L_CPI_RW","DLA_CPI_RW","D4L_CPI_RW","L_GDP_RW_GAP","RS_RW","RR_RW","RR_RW_BAR","RR_RW_GAP","RS_EXTERNAL","SHK_L_GDP_GAP","SHK_DLA_GDP_BAR","SHK_D4L_CPI_TAR","SHK_DLA_CPIXFE","SHK_D4L_CPI_NOSUBY","SHK_L_S","SHK_DLA_S_TAR","SHK_DLA_Z_BAR","SHK_RS","SHK_RR_BAR","SHK_D4L_VEL","SHK_D4L_MB","SHK_REM_GDP","SHK_PREM","SHK_L_GDP_RW_GAP","SHK_RS_RW","SHK_DLA_CPI_RW","SHK_RR_RW_BAR","b1","b2","b3","b5","b4","b6","a1","a2","a3","e1","h2","h3","f1","f2","f3","h1","g1","g2","g3","g4","j1","j2","rho_DLA_GDP_BAR","rho_D4L_CPI_NOSUBY","rho_D4L_CPI_TAR","rho_D4L_VEL","rho_SHKN_PREM","rho_DLA_Z_BAR","rho_RR_BAR","rho_REM_GDP","rho_L_GDP_RW_GAP","rho_RS_RW","rho_RR_RW_BAR","rho_DLA_CPI_RW","rho_PM_D4L_MB","ss_D4L_CPI_TAR","ss_RR_BAR","ss_DLA_Z_BAR","ss_DLA_GDP_BAR","ss_DLA_CPI_RW","ss_RR_RW_BAR","ss_REM_GDP","ss_D4L_MB","ttrend","std_SHK_L_GDP_GAP","std_SHK_DLA_GDP_BAR","std_SHK_D4L_CPI_TAR","std_SHK_DLA_CPIXFE","std_SHK_D4L_CPI_NOSUBY","std_SHK_L_S","std_SHK_DLA_S_TAR","std_SHK_DLA_Z_BAR","std_SHK_RS","std_SHK_RR_BAR","std_SHK_D4L_VEL","std_SHK_D4L_MB","std_SHK_REM_GDP","std_SHK_PREM","std_SHK_L_GDP_RW_GAP","std_SHK_RS_RW","std_SHK_DLA_CPI_RW","std_SHK_RR_RW_BAR"
"2002Q4",1.11911778e+03,1.11931534e+03,-1.97565225e-01,2.31466015e+00,3.02656067e+00,3.59443268e+00,-9.25921362e-01,4.47042147e+03,2.90440008e+00,-1.02546930e+01,4.09808211e+02,5.18020306e+00,6.13427104e+00,4.00000000e+00,1.87554264e-01,4.78207795e+02,5.10466640e+00,7.71487655e+00,1.29236932e+00,-1.58060552e+00,4.98665780e+00,4.98665780e+00,1.51259407e+01,-2.48287145e+00,3.25223754e+00,2.03644705e+02,-7.24157709e+00,-4.92250414e+00,-2.45853659e+00,-7.33495932e-01,-5.42576374e-01,-5.60253725e-01,1.82943633e+02,1.80161329e+02,2.78230387e+00,-9.12490135e+00,-1.07657658e+01,-2.03363809e+00,1.82545478e+00,-6.14498202e-02,2.22000000e+00,-1.74915707e+00,7.31134133e-01,-2.48029121e+00,4.87207114e+00,2.84325513e+00,4.57506723e+02,3.22134214e+00,1.87161487e+00,-1.47494663e+00,1.16000000e+00,-2.06134214e+00,8.72377886e-01,-2.93372003e+00,2.83398087e+00,5.62230114e-01,-7.18866699e-02,0.00000000e+00,7.02869649e-02,-5.34345405e-01,-1.59100048e+00,-2.58770615e-02,-8.11500755e-02,-2.24765686e+00,-5.67886686e-02,2.14010108e-04,1.30968254e+00,5.76755291e-02,-1.47920137e-02,-7.75798923e-01,-7.17822128e-01,5.00683511e-01,-2.33710695e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q1",1.11999061e+03,1.12017230e+03,-1.81686571e-01,3.49134012e+00,4.61096768e+00,3.42782551e+00,-1.10760793e+00,4.47503244e+03,3.53530253e+00,-1.08522761e+01,4.12113050e+02,9.21935880e+00,5.61462689e+00,4.00000000e+00,3.47630707e+00,4.80668757e+02,9.84384817e+00,6.43102660e+00,2.45777699e+00,-8.16399707e-01,8.81096000e+00,8.81096000e+00,1.49433784e+01,-2.46749265e+00,1.86629116e+00,2.06008881e+02,9.45670526e+00,-1.39213385e+00,-6.69900072e+00,-8.29565165e-01,-3.84276931e-01,-5.43442283e-01,1.84717945e+02,1.79620704e+02,5.09724055e+00,7.09724689e+00,-3.27739264e+00,-2.16249984e+00,2.41223530e+00,6.75684227e-02,1.41000000e+00,-5.12075358e+00,7.56904886e-01,-5.87765847e+00,8.88141576e+00,2.79496032e+00,4.59377820e+02,7.48438981e+00,4.54576782e+00,-1.67926558e+00,1.38000000e+00,-6.10438981e+00,5.48217872e-01,-6.65260768e+00,4.08095692e+00,7.25667649e-01,-1.50515846e-01,0.00000000e+00,2.28392236e+00,4.31172227e-01,2.02718500e+00,9.93875808e-02,-1.34351488e-01,-1.16068037e+00,-1.58496835e-02,1.79001185e-02,-4.10275121e-01,-1.77156313e-01,9.82933328e-02,-4.99308279e-01,1.34779665e-01,4.62945031e+00,-2.69048087e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q2",1.11961447e+03,1.12097867e+03,-1.36419839e+00,-1.50456569e+00,2.22952103e+00,3.22548157e+00,-2.47180632e+00,4.47726196e+03,3.29881589e+00,-9.50692959e+00,4.13078836e+02,3.86314135e+00,5.10953691e+00,4.00000000e+00,-1.12166061e+00,4.82084157e+02,5.66160068e+00,6.38779804e+00,9.37050586e-01,-1.27826114e+00,4.24792332e+00,4.24792332e+00,1.07866302e+01,-2.44451277e+00,6.74059526e-01,2.06812778e+02,3.21558743e+00,5.91717707e-01,9.84098219e+00,-9.37931297e-01,-4.33464527e-01,-4.91406502e-01,1.82298975e+02,1.79060675e+02,3.23829956e+00,-9.67587894e+00,-4.16973569e+00,-2.24011496e+00,2.78997582e+00,5.63701913e-02,1.10000000e+00,-4.10557813e+00,7.76750264e-01,-4.88232839e+00,4.23061138e+00,3.00586702e+00,4.57570354e+02,-7.22986569e+00,1.62634465e+00,-1.52916769e+00,1.45000000e+00,8.67986569e+00,2.44072834e-01,8.43579285e+00,4.44694123e+00,-3.79839586e-01,-2.14642474e-01,0.00000000e+00,-7.07584510e-01,-6.33876849e-01,6.61451156e-01,-7.15327012e-02,-1.04135096e-01,-3.76969646e-01,-1.77857449e-02,2.77649652e-02,-6.32344286e-01,8.15332784e-02,2.25859800e-02,-1.85755226e-01,1.73735831e-01,-1.30689386e+01,-2.97008793e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q3",1.12072725e+03,1.12175453e+03,-1.02728027e+00,4.45112456e+00,2.18813978e+00,3.10345211e+00,-3.49908659e+00,4.47945010e+03,3.01379729e+00,-5.40272804e+00,4.14035383e+02,3.82618830e+00,5.52222288e+00,4.00000000e+00,5.73047748e-01,4.83032388e+02,3.79292222e+00,6.10075937e+00,1.32830161e+00,-5.78536491e-01,4.47263632e+00,4.47263632e+00,8.42224496e+00,-2.40864646e+00,-1.99676417e+00,2.07191328e+02,1.51419739e+00,1.73622825e+00,3.64905196e+00,-1.06222260e+00,-4.97165200e-01,-4.64370758e-01,1.82146045e+02,1.78462161e+02,3.68388348e+00,-6.11721011e-01,-3.07881360e+00,-2.39405672e+00,3.21759548e+00,4.64311960e-02,1.45000000e+00,-4.03611300e+00,8.04220461e-01,-4.84033346e+00,5.02073329e+00,3.09984978e+00,4.57987105e+02,1.66700382e+00,1.28571752e+00,-6.12513082e-01,1.17000000e+00,-4.97003820e-01,-3.71971674e-02,-4.59806653e-01,4.33368045e+00,4.35038222e-01,-1.68807397e-01,0.00000000e+00,-1.18687827e+00,4.30395025e-01,3.42465138e-01,-6.98088835e-02,-1.93128514e-01,1.93834573e-01,-7.08886243e-03,4.40340253e-02,-2.46860584e+00,-3.31550486e-02,1.82461004e-02,6.10821070e-01,-2.82229602e-01,6.12790980e+00,-3.19147222e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2003Q4",1.12048168e+03,1.12250608e+03,-2.02440122e+00,-9.82268920e-01,1.36390752e+00,3.00621489e+00,-5.52348782e+00,4.48081401e+03,2.59813400e+00,-2.57077014e+00,4.15498142e+02,5.85103699e+00,5.68993136e+00,4.00000000e+00,2.40218867e+00,4.83976480e+02,3.77637090e+00,5.76868549e+00,2.13480435e+00,-7.87541336e-02,5.58801046e+00,5.58801046e+00,7.53466308e+00,-2.40218584e+00,-1.96036163e+00,2.08815348e+02,6.49608281e+00,5.17064322e+00,2.01136259e+00,-1.20136270e+00,-5.56560410e-01,-4.67866767e-01,1.84106152e+02,1.77812143e+02,6.29400992e+00,7.84043072e+00,1.16251942e+00,-2.60007501e+00,3.67324557e+00,5.82249934e-02,1.83000000e+00,-2.81256543e+00,8.19882974e-01,-3.63244840e+00,6.44557256e+00,3.26825250e+00,4.59267285e+02,5.12071882e+00,1.76056169e+00,-1.88434987e-01,9.40000000e-01,-4.18071882e+00,-2.92994833e-01,-3.88772398e+00,4.32313648e+00,-5.34733262e-01,-1.64808985e-01,0.00000000e+00,-1.25294057e+00,3.77884719e-01,1.49723400e+00,-4.34441894e-02,-2.70328353e-01,1.60634601e-01,-1.46441601e-02,1.99078667e-02,-5.62626714e-01,4.22611266e-02,3.50093954e-02,3.01575478e-01,-2.75355777e-01,3.35381614e+00,-3.35302846e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q1",1.12165920e+03,1.12325595e+03,-1.59675160e+00,4.71007573e+00,1.66859142e+00,2.99947725e+00,-7.12023942e+00,4.48248260e+03,1.86253994e+00,-3.91587139e+00,4.18471921e+02,1.18951143e+01,6.35887023e+00,4.00000000e+00,5.07663809e+00,4.86491317e+02,1.00593475e+01,5.82256034e+00,2.74874619e+00,5.36309892e-01,9.62551583e+00,9.62551583e+00,8.05896106e+00,-2.39610670e+00,-2.31960729e+00,2.09227550e+02,1.64880693e+00,3.21866864e+00,7.05264322e+00,-1.36701692e+00,-6.62616886e-01,-5.37451756e-01,1.84196767e+02,1.77102523e+02,7.09424398e+00,3.62456822e-01,-5.21178101e-01,-2.83847943e+00,4.07655273e+00,2.12956581e-02,1.86000000e+00,-5.37684852e+00,8.32845553e-01,-6.20969408e+00,1.04598197e+01,3.53367226e+00,4.61460534e+02,8.77299744e+00,2.08271360e+00,-3.47283548e-01,1.05000000e+00,-7.72299744e+00,-5.20771938e-01,-7.20222550e+00,4.96722511e+00,1.10466148e-01,-9.08786240e-02,0.00000000e+00,2.46467244e+00,5.98470530e-01,4.14513647e-01,-6.23590280e-02,-3.36336657e-01,-4.08062202e-01,-1.49195365e-02,2.04773789e-02,-9.47354147e-01,1.41063241e-01,-7.81683857e-03,-1.96535558e-01,1.93284038e-02,4.58849427e+00,-3.45140340e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q2",1.12224099e+03,1.12400397e+03,-1.76298352e+00,2.32715419e+00,2.62652139e+00,2.99208187e+00,-8.88322295e+00,4.48510912e+03,1.96179003e+00,-4.15213067e+00,4.20222427e+02,7.00202341e+00,7.14359075e+00,4.00000000e+00,2.97850738e+00,4.88017446e+02,6.10451477e+00,5.93328886e+00,2.03808255e+00,1.21030189e+00,6.54610327e+00,6.54610327e+00,8.57527340e+00,-2.37472541e+00,-3.45356414e+00,2.07819076e+02,-5.63389594e+00,1.00629780e+00,2.31142382e+00,-1.59491049e+00,-9.11574264e-01,-6.56979190e-01,1.82216036e+02,1.76376888e+02,5.83914862e+00,-7.92292130e+00,-8.29386922e-02,-2.90253987e+00,4.23159637e+00,-7.93556170e-02,2.26000000e+00,-5.31687540e+00,8.37396634e-01,-6.15427203e+00,7.88906257e+00,3.30761670e+00,4.62414406e+02,3.81548940e+00,4.84405237e+00,-2.88765328e-01,1.38000000e+00,-2.43548940e+00,-7.18309988e-01,-1.71717941e+00,5.21168916e+00,-2.46061893e-01,-9.26844540e-02,0.00000000e+00,-1.84585228e+00,7.86992487e-01,-1.16098265e+00,-2.11769315e-01,-2.00900284e-01,1.19420101e-01,-2.13244271e-02,3.66743875e-02,-1.82983904e+00,-3.47598640e-01,-9.00034461e-02,-1.09384895e-02,3.04614975e-01,-2.92560880e+00,-3.48612296e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q3",1.12355917e+03,1.12476384e+03,-1.20466341e+00,5.27273585e+00,2.83192421e+00,3.03945540e+00,-1.00878864e+01,4.48794105e+03,2.12273613e+00,-5.10656949e+00,4.21774401e+02,6.20789958e+00,7.73901857e+00,4.00000000e+00,2.90226274e+00,4.89447354e+02,5.71963391e+00,6.41496678e+00,1.97282247e+00,1.32405178e+00,6.31139988e+00,6.31139988e+00,8.87038052e+00,-2.36635491e+00,-4.00391716e+00,2.06728461e+02,-4.36245936e+00,-4.62866389e-01,-4.72232167e+00,-1.85166459e+00,-1.02701640e+00,-7.89441991e-01,1.80775687e+02,1.75625378e+02,5.15030836e+00,-5.76139786e+00,-1.37035791e+00,-3.00603682e+00,4.47112584e+00,-1.04118202e-01,2.08000000e+00,-6.01379810e+00,8.49681985e-01,-6.86348008e+00,7.74887879e+00,3.32137536e+00,4.63494580e+02,4.32069541e+00,5.50747527e+00,-4.45946141e-02,1.94000000e+00,-2.38069541e+00,-8.83710450e-01,-1.49698496e+00,6.15424802e+00,9.72754867e-02,-3.91757184e-02,0.00000000e+00,-6.13714781e-01,3.68760506e-01,-9.00440612e-01,-1.00800444e-01,-2.50791454e-01,-4.47795721e-01,-1.28856504e-02,2.68109226e-02,-1.58642226e+00,-1.10180595e-01,-6.44403932e-02,1.86417648e-01,5.34493386e-01,1.04985283e+00,-3.45710340e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q4",1.12500387e+03,1.12554058e+03,-5.36710749e-01,5.77878913e+00,4.52218872e+00,3.10697848e+00,-1.06245971e+01,4.49246324e+03,2.91230644e+00,-4.71398029e+00,4.24323611e+02,1.01968383e+01,8.82546891e+00,4.00000000e+00,4.00482708e+00,4.91227724e+02,7.12147898e+00,7.25124380e+00,2.22321950e+00,1.57422510e+00,7.51474587e+00,7.51474587e+00,9.38908751e+00,-2.34681315e+00,-6.22038327e+00,2.05326867e+02,-5.60637761e+00,-3.48848149e+00,-3.33544296e+00,-2.11854017e+00,-1.06750233e+00,-9.17177469e-01,1.79838652e+02,1.74855502e+02,4.98314975e+00,-3.74814108e+00,-4.26750086e+00,-3.07950662e+00,4.69009767e+00,-1.02968275e-01,2.68000000e+00,-5.17762926e+00,8.72943921e-01,-6.05057318e+00,9.04401713e+00,3.40899240e+00,4.65739509e+02,8.97971552e+00,6.47222444e+00,2.89516871e-01,1.97000000e+00,-7.00971552e+00,-1.01679088e+00,-5.99292464e+00,6.16974986e+00,4.27391357e-01,-1.09537243e-02,0.00000000e+00,1.61020146e-01,5.29151029e-01,-1.15111734e+00,-3.23499381e-02,-2.37655015e-01,2.32787208e-01,-7.29263932e-06,3.92143113e-02,-3.41764125e+00,-3.61763831e-02,-5.09091738e-02,3.25192563e-01,-4.46842655e-02,5.35522873e+00,-3.37869579e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q1",1.12509588e+03,1.12633734e+03,-1.24145993e+00,3.68043345e-01,3.43668063e+00,3.18704005e+00,-1.18660570e+01,4.49589992e+03,3.35432874e+00,-5.56989561e+00,4.26874996e+02,1.02055385e+01,8.40307497e+00,4.00000000e+00,3.07751985e+00,4.94051736e+02,1.12960482e+01,7.56041896e+00,7.76605096e-01,8.42656004e-01,8.64138840e+00,8.64138840e+00,8.95301957e+00,-2.36073762e+00,-5.15847364e+00,2.04122033e+02,-4.81933539e+00,-5.10551708e+00,-4.53887529e+00,-2.38496168e+00,-1.06568604e+00,-1.01794476e+00,1.76881904e+02,1.74087234e+02,2.79467012e+00,-1.18269909e+01,-7.31486279e+00,-3.07307240e+00,4.82195741e+00,-8.06027143e-02,2.75000000e+00,-6.10974576e+00,8.85566941e-01,-6.99531270e+00,9.53919711e+00,3.43912777e+00,4.66811607e+02,4.28839267e+00,5.35107325e+00,7.33840777e-01,2.96000000e+00,-1.32839267e+00,-1.11904620e+00,-2.09346474e-01,7.64065964e+00,-8.86086841e-01,1.30907096e-02,0.00000000e+00,3.17925996e+00,-3.99879869e-01,-1.02730924e+00,2.67964566e-03,-1.69741260e-01,-2.58555232e-01,-7.04526125e-03,8.62463995e-03,-8.04205354e-01,-9.27293135e-02,-2.91185770e-02,5.02227280e-01,9.75128104e-01,-2.59740819e+00,-3.26740363e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q2",1.12691806e+03,1.12717146e+03,-2.53400949e-01,7.28870826e+00,4.67706915e+00,3.33647235e+00,-1.21194580e+01,4.50057699e+03,3.86696568e+00,-4.12140171e+00,4.28657342e+02,7.12938697e+00,8.43491586e+00,4.00000000e+00,1.15125632e+00,4.95540443e+02,5.95482868e+00,7.52299744e+00,6.57797033e-01,9.11918416e-01,5.27495811e+00,5.27495811e+00,6.19669503e+00,-2.31892126e+00,-9.16021124e+00,2.02858675e+02,-5.05343251e+00,-4.96040122e+00,-3.75364935e+00,-2.67061280e+00,-1.14260450e+00,-1.07570232e+00,1.74932792e+02,1.73363797e+02,1.56899501e+00,-7.79644596e+00,-7.28324396e+00,-2.89374555e+00,4.75486901e+00,-8.97431271e-02,3.00000000e+00,-5.13160570e+00,9.02576171e-01,-6.03418187e+00,6.52290265e+00,3.52241165e+00,4.67614561e+02,3.21181523e+00,5.20015471e+00,5.93487793e-01,3.35000000e+00,1.38184772e-01,-1.19414969e+00,1.33233447e+00,7.74455201e+00,6.24907011e-01,9.61039265e-02,0.00000000e+00,-1.58503737e+00,2.46810031e-01,-1.03684971e+00,-1.03569232e-01,4.20143969e-03,7.17660438e-02,-7.05006869e-04,6.23157756e-02,-5.54927969e+00,-3.92613596e-02,-4.94417700e-02,6.41517186e-03,4.01684947e-01,-3.90059640e-01,-3.14722337e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q3",1.12593094e+03,1.12804038e+03,-2.10943947e+00,-3.94846012e+00,2.37177015e+00,3.47569396e+00,-1.42288974e+01,4.50294876e+03,3.75192716e+00,-1.35175598e+00,4.30801267e+02,8.57569948e+00,9.02686583e+00,4.00000000e+00,2.89745138e+00,4.96775563e+02,4.94047815e+00,7.32820850e+00,4.91106604e-01,1.69865733e+00,5.83393324e+00,5.83393324e+00,6.14692463e+00,-2.34293556e+00,-7.44128328e+00,2.02814825e+02,-1.75400117e-01,-3.91363641e+00,-3.91082801e+00,-2.94173254e+00,-1.08447896e+00,-1.09006796e+00,1.75751929e+02,1.72660276e+02,3.09165268e+00,3.27654470e+00,-5.02375831e+00,-2.81408595e+00,4.80362572e+00,-4.21301500e-02,3.61363636e+00,-4.73343593e+00,9.17959048e-01,-5.65139498e+00,7.62399548e+00,3.42476662e+00,4.69712667e+02,8.39242297e+00,6.21808660e+00,7.72322488e-01,3.93000000e+00,-4.46242297e+00,-1.24656970e+00,-3.21585326e+00,8.45092760e+00,-1.27391583e+00,1.11356491e-01,0.00000000e+00,-9.62826360e-01,9.78880124e-01,3.51865341e-02,7.20516533e-03,-6.61996748e-02,4.01271375e-01,3.01667709e-04,2.64049191e-03,-1.02913541e+00,-2.19307468e-01,2.74141350e-03,2.97532253e-01,5.32931420e-01,5.54415231e+00,-3.03154165e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q4",1.12653217e+03,1.12897094e+03,-2.43877697e+00,2.40488669e+00,1.52829454e+00,3.72223671e+00,-1.66676744e+01,4.50447705e+03,3.00345362e+00,-8.96104440e-02,4.32543097e+02,6.96731776e+00,8.21948568e+00,4.00000000e+00,3.34780627e+00,4.98655399e+02,7.51934313e+00,7.42767454e+00,8.35624246e-01,7.91811147e-01,7.38468252e+00,7.38468252e+00,9.39789453e+00,-2.40413567e+00,-2.61065773e+00,2.03252462e+02,1.75054982e+00,-2.07440455e+00,9.09078840e-01,-3.18906762e+00,-9.89340314e-01,-1.07052745e+00,1.76073564e+02,1.71963538e+02,4.11002546e+00,1.28654118e+00,-3.76508775e+00,-2.78694997e+00,4.87962855e+00,-1.33622573e-03,4.11363636e+00,-2.96117330e+00,9.41260494e-01,-3.90243379e+00,8.58801095e+00,3.74580952e+00,4.71476500e+02,7.05533449e+00,5.73699134e+00,7.57486041e-01,4.09000000e+00,-2.96533449e+00,-1.28118455e+00,-1.68414994e+00,8.89508407e+00,-7.99037699e-01,2.42401007e-01,0.00000000e+00,9.98945960e-01,-5.48939083e-01,4.14646192e-01,4.90216499e-02,-1.05722849e-01,2.70201043e-01,1.06015066e-02,-3.80802229e-02,2.59824056e+00,1.98345419e-01,1.97288493e-02,1.39628051e-01,1.37132541e-01,5.80638410e-01,-2.93107163e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
