"Variables ->","ln_y_star","ln_y_star_sm","ln_ipei","ln_cpi_nosub","ln_y","ln_y_sm","ln_cpi_sub","ln_s","ln_bm","ln_cpi","ln_z","ln_v","ln_ipei_q","d4_ln_y_star","d4_ln_y_star_sm","d4_ln_ipei","i_star","d4_ln_cpi_nosub","d4_ln_y","d4_ln_y_sm","d4_ln_cpi_sub","d4_ln_s","d4_ln_bm","i","d4_ln_cpi","d4_ln_z","d4_ln_v","r","d4_ln_ipei_q","dla_ipei","dla_z","dla_s","dla_cpi_nosub","dla_cpi_sub","dla_cpi","dla_bm","dla_v","dla_ipei_q","dla_y_star","dla_y","s_d4_ln_y_star","s_d4_ln_ipei","s_i_star","s_d4_ln_cpi_nosub","s_d4_ln_y","s_d4_ln_cpi_sub","s_d4_ln_s","s_d4_ln_bm","s_i"
"Comments ->","Producto Interno Bruto Real EEUU (Logaritmo)","Producto Interno Bruto Real EEUU, Suma movil de 4 trimestres (Logaritmo)","Índice de Precios de transables (Logaritmo)","Indice Inflación No subyacente (Logaritmo)","Producto Interno Bruto Real Guatemala (Logaritmo)","Producto Interno Bruto Real Guatemala, Suma movil de 4 trimestres (Logaritmo)","Indice Inflación Subyacente Optima MSE (Logaritmo)","Tipo de Cambio Nominal (Logaritmo)","Base Monetaria (Logaritmo)","Indice de Precios al Consumidor (Logaritmo)","Indice Tipo de Cambio Real (Logaritmo)","Velocidad de circulacion de la Base Monetaria(Logaritmo)","Índice de Precios de Transables GTQ (Logaritmo)","Tasa de Variación Interanual del PIB de EEUU","Tasa de Variación Interanual de la suma de 4 Trimestres del PIB de EEUU","Tasa de Variación Interanual del Índice de Precios de Transables","Tasa de Interes de fondos federales","Inflacion No Subyacente Interanual","Tasa de Variación Interanual del PIB de Guatemala","Tasa de Variación Interanual de la suma de 4 Trimestres del PIB de Guatemala","Inflación Subyacente Optima MSE Interanual","Tasa de Variación Interanual del Tipo de Cambio Nominal","Tasa de Variación Interanual de la Base Monetaria","Tasa de Interes Lider de Politica Monetaria","Inflacion Total Internual","Tasa de Variación Interanual del Tipo de Cambio Real","Tasa de Variación Interanual de la Velocidad de circulacion de la Base Monetaria","Tasa de interes real de Politica Monetaria","Tasa de Variación Interanual del Índice de Precios de Transables en GTQ","Tasa de Variación Intertrimestral Anualizada del Índice de Precios de Transables","Tasa de Variación Intertrimestral Anualizada del Tipo de Cambio Real","Tasa de Variación Intertrimestral Anualizada del Tipo de Cambio Nominal","Inflacion No Subyacente Intertrimestral Anualizada","Inflacion Subyacente Optima MSE Intertrimestral Anualizada","Inflacion Total Intertrimestral Anualizada","Tasa de Variación Intertrimestral Anualizada de la Base Monetaria","Tasa de Variación Intertrimestral Anualizada de la Velocidad de circulacion de la Base Monetaria","Tasa de Variación Intertrimestral Anualizada del Índice de Precios de Transables en GTQ","Tasa de Variación Intertrimestral Anualizada del producto externo","Tasa de Variación Intertrimestral Anualizada del producto doméstico","Shock de crecimiento externo","Shock de precios de transables","Shock de tasa de interes externa","Choque de inflacion no subyacente","Choque de demanda agregada","Choque de inflacion subyacente","Choque cambiario nominal","Choque monetario","Choque de Politica Monetaria"
"Class[Size] ->","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]","tseries[111-by-1]"
".endhist","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1","2024Q1"
"2004Q1",964.07582,3849.36376,459.04445,-0.13594,1122.94187,4467.88663,487.62260,205.19028,962.22694,365.48120,-0.20588,1.63326,664.23473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q2",964.24541,3852.16649,460.81682,-0.00000,1120.04925,4472.76693,488.66203,203.80735,964.78265,366.55913,0.00000,-0.00000,664.62417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q3",964.61323,3855.06846,462.37446,0.00000,1117.92127,4477.76281,489.50068,204.27513,966.41379,367.74083,0.00000,-0.00000,666.64959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2004Q4",965.10238,3858.03683,463.32024,0.13594,1121.92903,4482.84141,490.82262,205.17117,973.94801,369.62364,0.20588,-1.63326,668.49141,2.96837,NaN,6.75208,2.58891,-0.14781,5.07860,NaN,4.82741,-0.80185,16.74050,2.47988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2005Q1",967.05903,3861.02005,466.28397,-0.13698,1128.05393,4487.95348,492.87762,204.11910,979.09954,370.73518,0.70744,-4.87226,670.40307,2.98321,2.91407,7.23951,2.66000,-0.00105,5.11207,5.01671,5.25503,-1.07117,16.87261,2.63667,5.25398,0.91332,-6.50551,-3.33989,6.16834,11.85491,2.00624,-4.20828,-1.09168,8.22002,4.44617,20.60612,-12.95599,7.64663,7.82662,24.49962,0.64882,1.06734,0.05301,-0.26161,0.05513,0.08060,-0.24524,0.34223,-0.02444
"2005Q2",967.55073,3864.32537,468.12732,0.20104,1125.35004,4493.25427,494.37418,202.85860,981.87129,372.47232,0.64960,-6.07569,670.98592,3.30533,3.03972,7.31050,3.13667,0.20104,5.30079,5.12184,5.71216,-0.94875,17.08863,2.85985,5.91320,0.64960,-6.07569,-3.41554,6.36175,7.37342,-0.23136,-5.04202,1.35209,5.98623,6.94856,11.08699,-4.81373,2.33140,1.96679,-10.81558,0.96435,0.49289,0.43298,-0.21096,0.05410,0.09176,-0.18978,0.67837,-0.05437
"2005Q3",968.33146,3868.04360,470.26472,0.55750,1123.54617,4498.87917,495.73727,202.81465,982.92692,374.53492,0.19319,-4.65164,673.07937,3.71823,3.24379,7.89026,3.62333,0.55750,5.62489,5.27909,6.23659,-1.46048,16.51313,3.33671,6.79409,0.19319,-4.65164,-3.31676,6.42978,8.54960,-1.82561,-0.17578,1.42584,5.45236,8.25039,4.22252,5.69617,8.37381,3.12290,-7.21548,1.23432,0.78345,0.43352,-0.07588,0.10006,0.16498,-0.63433,0.34748,0.04687
"2005Q4",968.88515,3871.82637,471.00826,0.78808,1127.54751,4504.49764,497.51997,203.25153,989.74180,376.97313,-0.72309,-5.11123,674.25979,3.78277,3.44738,7.68802,4.04667,0.65214,5.61848,5.41406,6.69734,-1.91964,15.79379,3.90152,7.34949,-0.92897,-3.47797,-2.97765,5.76838,2.97416,-3.66513,1.74751,0.92232,7.13077,9.75284,27.25954,-1.83833,4.72167,2.21475,16.00535,1.11564,0.24397,0.37957,-0.18497,0.06256,0.16838,-0.85896,0.50491,0.08621
"2006Q1",970.22156,3874.98889,471.33099,0.19937,1132.85217,4509.29589,499.81227,203.03386,995.52633,378.00619,-2.26543,-9.56616,674.36485,3.16252,3.49221,5.04702,4.66333,0.33635,4.79824,5.33560,6.93465,-1.08524,16.42679,4.25000,7.27100,-2.97287,-4.69390,-2.42141,3.96178,1.29091,-6.16936,-0.87066,-2.35484,9.16924,4.13223,23.13812,-17.81972,0.42025,5.34564,21.21867,0.46676,-1.67789,0.60473,-0.35282,-0.15908,0.09267,-0.47564,1.77265,-0.04066
"2006Q2",970.48049,3877.91865,473.90189,0.70034,1128.22461,4512.17046,501.15338,202.72693,999.06761,379.75083,-0.48669,-13.61824,676.62883,2.92976,3.39832,5.77457,4.98667,0.49930,2.87457,4.72905,6.77920,-0.13167,17.19632,4.45152,7.27850,-1.13629,-7.54255,-2.22860,5.64291,10.28362,7.11494,-1.22773,2.00390,5.36443,6.97856,14.16512,-16.20834,9.05590,1.03573,-18.51026,0.50921,1.02002,0.34097,-0.22466,-1.85958,-0.15171,0.38950,2.67551,-0.09329
"2006Q3",970.62980,3880.21699,475.06384,0.41300,1129.95008,4518.57437,502.24951,202.68299,1000.46113,380.90265,-1.65159,-9.26971,677.74683,2.29834,3.04335,4.79912,5.32000,-0.14451,6.40391,4.92380,6.51223,-0.13167,17.53421,4.92857,6.36773,-1.84478,-4.61807,-1.44573,4.66745,4.64779,-4.65956,-0.17579,-1.14940,4.38450,4.60729,5.57407,17.39412,4.47200,0.59725,6.90188,-0.01891,-0.04822,0.38110,-0.88431,2.62755,-0.35738,-1.04479,1.58616,0.13670
"2006Q4",971.48602,3882.81786,473.01608,-0.34658,1135.09617,4526.12303,503.22731,202.90249,1009.96415,381.54582,-4.77165,-12.07757,675.91857,2.60087,2.74787,2.00782,5.26333,-1.13466,7.54866,5.40635,5.70734,-0.34904,20.22234,5.00000,4.57269,-4.04856,-6.96634,-0.55194,1.65878,-8.19102,-12.48026,0.87800,-3.03829,3.91121,2.57267,38.01207,-11.23142,-7.31302,3.42486,20.58436,0.56379,-2.60586,-0.06719,-0.91034,1.80268,-0.69124,-1.46941,3.80586,0.00559
"2007Q1",971.78625,3884.38256,473.90224,0.95877,1138.89687,4532.16772,505.46568,203.99202,1013.89362,384.41899,-4.38943,-16.23534,677.89426,1.56470,2.34842,2.57125,5.34667,0.75940,6.04469,5.71796,5.65341,0.95816,18.36728,5.00758,6.41281,-2.12400,-6.66918,-0.48503,3.52941,3.54461,1.52888,4.35814,5.22138,8.95350,11.49272,15.71788,-16.63110,7.90276,1.20096,15.20279,-0.60662,1.09904,0.18478,1.24828,1.37555,-0.33412,1.55330,0.37394,-0.11436
"2007Q2",972.39601,3886.29808,476.75182,0.56835,1135.30677,4539.24988,506.85301,203.60097,1014.44289,385.31846,-2.46235,-16.21173,680.35279,1.91552,2.09486,2.84993,5.29333,-0.13199,7.08216,6.76986,5.69962,0.87404,15.37528,5.42857,5.56763,-1.97566,-2.59349,-0.05899,3.72396,11.39833,7.70830,-1.56420,-1.56166,5.54929,3.59786,2.19708,0.09442,9.83412,2.43902,-14.36039,0.20399,0.24312,-0.01334,-1.07072,1.73457,0.11586,-0.83464,-0.58322,0.12034
"2007Q3",972.97054,3888.63882,478.52647,0.46308,1135.61336,4544.91317,508.37785,203.86173,1017.91521,387.08107,-3.13855,-14.93217,682.38820,2.34074,2.10546,3.46263,4.94000,0.05008,5.66329,6.58470,6.12834,1.17874,17.45408,5.50833,6.17843,-1.48697,-5.66245,-0.39482,4.64137,7.09861,-2.70480,1.04303,-0.42110,6.09937,7.05045,13.88929,5.11828,8.14164,2.29814,1.22637,0.47354,0.40913,-0.33072,-0.01002,0.05442,0.45670,0.51857,4.37225,-0.01208
"2007Q4",973.59679,3890.74960,481.65794,0.92203,1139.85803,4549.67503,510.14369,203.64333,1020.15014,389.73080,-2.30534,-10.58532,685.30127,2.11077,1.98293,8.64186,4.10667,1.26860,4.76186,5.88800,6.91638,0.74084,10.18600,6.01569,8.18498,2.46631,1.49224,-0.88183,9.38270,12.52587,3.33287,-0.87361,1.83579,7.06336,10.59890,8.93973,17.38737,11.65227,2.50499,16.97865,0.05489,5.48746,-0.74088,0.45207,-0.01542,0.59248,1.20575,-3.63644,0.13041
"2008Q1",973.16904,3892.13238,484.97957,1.63693,1141.78409,4552.56225,513.17542,203.94774,1020.48301,392.80690,-1.06612,-12.22777,688.92731,1.38279,1.93746,11.07733,2.91333,0.67817,2.88722,5.09863,7.70974,-0.04428,6.58939,6.51190,8.38791,3.32331,4.00757,-1.14728,11.03305,13.28651,4.95686,1.21766,2.85964,12.12693,12.30440,1.33146,-6.56980,14.50417,-1.71099,7.70424,-0.57106,4.53178,-1.07801,-0.77988,-1.01150,0.73043,0.09416,-0.97429,0.22313
"2008Q2",973.76278,3893.49915,490.95263,3.06527,1140.91759,4558.17306,515.73189,201.31056,1017.84975,396.69426,0.56916,-5.12889,692.26319,1.36677,1.80027,14.20081,2.27333,2.49691,5.61082,4.73080,8.87888,-2.29041,3.40686,6.75000,11.37580,3.03152,11.08284,-1.96801,11.91040,23.89226,6.54113,-10.54873,5.71333,10.22587,15.54943,-10.53304,28.39552,13.34353,2.37493,-3.46599,-0.26404,5.53660,-0.55166,1.36572,3.01883,0.53504,0.01680,-1.18040,-0.31434
"2008Q3",973.23611,3893.76472,491.87361,3.40975,1138.72749,4561.28719,518.11954,200.64189,1019.92091,399.76944,-2.75295,-4.08204,692.51550,0.26557,1.28147,13.34714,2.02000,2.94667,3.11413,4.09351,9.74169,-3.21984,2.00570,7.12681,12.68836,0.38561,10.85012,-1.96807,10.12730,3.68391,-13.28844,-2.67468,1.37794,9.55060,12.30072,8.28464,4.18739,1.00922,-2.10666,-8.76037,-1.35814,3.26223,-0.11999,0.56332,0.52529,0.43378,-0.52202,0.55001,-0.22019
"2008Q4",971.02304,3891.19097,479.03898,1.87833,1142.67018,4564.09934,519.66687,203.16036,1022.57571,400.21028,-14.93045,-0.67555,682.19934,-2.57375,0.11034,-2.61896,0.29333,0.95630,2.81215,3.60608,9.52318,-0.48297,2.42556,7.25000,10.47948,-12.62511,9.90977,0.48972,-3.10193,-51.33853,-48.71000,10.07388,-6.12570,6.18933,1.76338,10.61919,13.62597,-41.26464,-8.85227,15.77074,-3.70881,-10.00666,-1.55830,0.34273,2.70499,0.12698,0.86025,-0.08148,0.23539
"2009Q1",969.88161,3887.90354,473.84820,0.30544,1141.66326,4563.97852,520.76008,207.47835,1020.67395,399.06006,-16.25154,-4.95488,681.32655,-3.28743,-1.05721,-11.13136,0.20333,-1.33150,-0.12083,2.85407,7.58466,3.53060,0.19094,6.87727,6.25316,-15.18542,7.27289,2.56806,-7.60076,-20.76309,-5.28436,17.27194,-6.29155,4.37284,-4.60088,-7.60701,-17.11733,-3.49114,-4.56573,-4.02767,-3.16259,-6.85961,0.04781,-1.06484,-0.52834,-0.62565,1.01066,-3.16456,-0.11865
"2009Q2",969.70229,3883.84305,476.26600,-0.42283,1139.95989,4563.02082,521.36739,209.26846,1025.48527,398.84167,-11.79508,-8.08661,685.53446,-4.06049,-2.41403,-14.68663,0.20333,-3.48809,-0.95770,1.21194,5.63550,7.95790,7.63552,5.80303,2.14741,-12.36424,-2.95771,2.96126,-6.72874,9.67118,17.82584,7.16044,-2.91306,2.42925,-0.87358,19.24525,-12.52689,16.83162,-0.71728,-6.81350,-3.61896,-3.54715,0.19756,-1.67503,0.15494,-0.35616,2.22943,4.81797,-0.27498
"2009Q3",970.05326,3880.66020,478.39187,-0.90513,1140.10337,4564.39669,522.09956,211.05930,1027.18022,399.43457,-9.79729,-5.98546,689.45117,-3.18285,-3.27613,-13.48173,0.13333,-4.31489,1.37587,0.77737,3.98002,10.41741,7.25931,4.86430,-0.33487,-7.04434,-1.90342,2.88153,-3.06432,8.50350,7.99116,7.16337,-1.92923,2.92865,2.37160,6.77980,8.40458,15.66687,1.40388,0.57392,-2.39829,-0.70367,0.07093,-1.21497,1.43756,-0.33406,2.02449,-2.68422,-0.22400
"2009Q4",971.12853,3880.76569,480.29973,-1.72016,1144.85779,4566.58430,522.74986,211.94602,1031.41000,399.69478,-7.96702,-4.23925,692.24575,0.10549,-2.60632,1.26076,0.09667,-3.59849,2.18761,0.62124,3.08299,8.78566,8.83429,4.50000,-0.51550,6.96342,-3.56370,0.98160,10.04641,7.63143,7.32105,3.54687,-3.26012,2.60121,1.04085,16.91913,6.98485,11.17830,4.30110,19.01768,0.50061,10.59692,0.01017,-1.30554,-1.02011,-0.13804,1.14356,0.46057,0.14180
"2010Q1",971.61153,3882.49561,482.08065,-0.45204,1144.63700,4569.55804,524.09484,210.15367,1033.37777,401.63734,-8.67852,-11.35020,692.23432,1.72992,-1.35198,8.23244,0.11333,-0.75748,2.97374,1.39488,3.33476,2.67533,12.70381,4.50000,2.57728,7.57301,-6.39532,-0.19475,10.90777,7.12366,-2.84600,-7.16937,5.07250,5.37991,7.77025,7.87107,-28.44382,-0.04571,1.93197,-0.88315,0.66589,6.21921,0.01212,1.45104,-0.11898,-0.26433,-2.62653,2.98599,0.12027
"2010Q2",972.57475,3885.36807,482.88633,-0.50393,1143.04185,4572.64000,525.15399,208.02744,1032.45866,402.54715,-10.20236,-8.19145,690.91376,2.87246,0.38125,6.62033,0.16000,-0.08111,3.08196,2.40480,3.78659,-1.24102,6.97339,4.50000,3.70548,1.59271,-0.10484,-0.08685,5.37931,3.22272,-6.09536,-8.50496,-0.20758,4.23659,3.63924,-3.67642,12.63501,-5.28224,3.85289,-6.38060,1.08762,-1.05939,-0.05224,0.56546,-1.19164,-0.07327,-3.30773,-5.15071,-0.14586
"2010Q3",973.34285,3888.65766,482.47427,-0.91259,1141.89136,4574.42800,526.02078,208.40070,1034.12125,403.34833,-12.29471,-7.21727,690.87497,3.28959,1.99937,4.08240,0.18000,-0.00746,1.78800,2.50783,3.92122,-2.65860,6.94103,4.50000,3.91377,-2.49742,-1.23181,0.18677,1.42380,-1.64822,-8.36939,1.49307,-1.63464,3.46718,3.20473,6.65034,3.89672,-0.15515,3.07241,-4.60193,0.99776,-2.29370,-0.08345,0.37225,-2.19524,-0.06668,-1.56189,-0.43742,0.08393
"2010Q4",973.86660,3891.39572,485.23380,-0.94414,1148.05262,4577.62283,526.90082,208.10978,1038.71161,404.62177,-11.02015,-4.19506,693.34358,2.73806,2.65751,4.93407,0.17667,0.77603,3.19484,2.75963,4.15096,-3.83623,7.30161,4.50000,4.92699,-3.05313,0.04419,-0.07177,1.09784,11.03812,5.09824,-1.16367,-0.12619,3.52017,5.09374,18.36146,12.08884,9.87444,2.09499,24.64504,0.26114,1.12888,-0.02569,0.65370,0.44601,-0.06443,-0.75707,0.01486,0.02132
"2011Q1",973.62871,3893.41291,489.76767,0.10096,1148.54381,4581.52965,528.39011,205.78772,1043.62698,406.48561,-9.65272,-13.39733,695.55540,2.01718,2.72932,7.68703,0.14333,0.55300,3.90681,2.99290,4.29528,-4.36595,10.24921,4.50000,4.84827,-0.97420,-2.04712,-0.64181,3.32108,18.13549,5.46972,-9.28824,4.18039,5.95716,7.45539,19.66148,-36.80906,8.84725,-0.95155,1.96476,-0.21501,3.64942,-0.00068,-0.56625,0.75617,-0.11478,-0.67834,2.97616,0.09442
"2011Q2",974.30312,3895.14128,493.81473,0.75366,1147.44653,4585.93433,529.90843,203.98781,1043.85147,408.55919,-8.06802,-10.42513,697.80254,1.72837,2.44330,10.92841,0.08667,1.25759,4.40468,3.32358,4.75444,-4.03962,11.39281,4.75000,6.01204,2.13434,-2.23368,-1.15104,6.88878,16.18823,6.33880,-7.19965,2.61081,6.07326,8.29429,0.89795,11.88877,8.98858,2.69764,-4.38915,-0.18394,4.77127,-0.01636,0.11411,0.97636,-0.13373,0.66619,2.01813,0.33241
"2011Q3",974.28081,3896.07924,493.55452,0.94575,1147.46804,4591.51100,531.21164,205.58195,1042.45313,410.39754,-9.22407,-4.78162,699.13647,0.93796,1.85539,11.08025,0.08333,1.85835,5.57667,4.27075,5.19086,-2.81876,8.33188,4.91667,7.04921,3.07064,2.43565,-1.18369,8.26150,-1.04083,-4.62421,6.37654,0.76837,5.21285,7.35340,-5.59335,22.57405,5.33570,-0.08924,0.08604,-0.84620,3.03651,0.06522,0.30883,2.52430,-0.34630,1.17268,-1.96519,0.16567
"2011Q4",975.39778,3897.61042,492.86588,-0.25660,1151.61094,4595.06931,532.32324,205.66807,1046.60516,410.73172,-11.25220,-3.10788,698.53395,1.53118,1.55367,7.63208,0.07667,0.68754,3.55832,4.36162,5.42242,-2.44171,7.89355,5.50000,6.10996,-0.23205,1.08718,-0.26036,5.19037,-2.75458,-8.11249,0.34451,-4.80941,4.44640,1.33674,16.60813,6.69497,-2.41006,4.46786,16.57161,0.09775,-1.34963,-0.04174,-0.72696,-0.89953,-0.04334,-0.76761,0.31896,0.59155
"2012Q1",976.23271,3900.21442,493.52192,0.02692,1152.28897,4598.81447,533.46194,205.06901,1049.20403,411.48340,-11.68902,-10.15740,698.59093,2.60400,1.70038,3.75425,0.10000,-0.07404,3.74515,4.32120,5.07182,-0.71872,5.57705,5.50000,4.99779,-2.03630,3.23992,0.55881,3.03553,2.62417,-1.74728,-2.39628,1.13408,4.55480,3.00671,10.39549,-28.19809,0.22790,3.33975,2.71211,0.90735,-3.31206,-0.08433,-0.23625,-0.54976,-0.39362,0.70366,-1.89381,0.19726
"2012Q2",976.67797,3902.58927,493.02138,-0.16121,1150.09177,4601.45971,534.63077,205.28239,1047.76254,412.36666,-12.28915,-6.96862,698.30376,2.37485,1.86200,-0.79335,0.13667,-0.91487,2.64524,3.88134,4.72234,1.29457,3.91107,5.50000,3.80747,-4.22112,3.45651,1.45195,0.50122,-2.00218,-2.40051,0.85352,-0.75253,4.67532,3.53302,-5.76599,12.75512,-1.14866,1.78102,-8.78880,0.20214,-4.29772,-0.03201,-0.24084,-0.97766,-0.11287,0.93230,-2.26229,0.30297
"2012Q3",976.82232,3905.13078,491.98969,-0.82188,1149.94572,4603.93739,535.88712,206.59836,1048.08090,413.30538,-14.44797,-3.25623,698.58805,2.54151,2.26289,-1.56484,0.11667,-1.76763,2.47768,3.10660,4.67548,1.01642,5.62777,5.00000,2.90784,-5.22390,1.52539,0.99990,-0.54842,-4.12676,-8.63530,5.26391,-2.64267,5.02539,3.75491,1.27346,14.84955,1.13715,0.57742,-0.58419,0.47049,-1.84652,-0.08407,-0.64958,-0.96840,0.42489,-0.65736,0.76800,-0.25590
"2012Q4",976.93789,3906.67089,492.61967,-1.72633,1155.10812,4607.43457,537.04226,206.43274,1056.28858,413.98101,-15.45276,-4.57510,699.05241,1.54011,2.26512,-0.24621,0.14333,-1.46973,3.49718,3.09131,4.71902,0.76466,9.68342,5.00000,3.24929,-4.20056,-1.46722,0.68270,0.51846,2.51994,-4.01916,-0.66250,-3.61780,4.62057,2.70252,32.83074,-5.27548,1.85744,0.46225,20.64961,-0.60487,0.99555,0.06078,-0.04533,1.16095,0.26056,0.01145,2.61749,0.28294
"2013Q1",977.91934,3908.35751,493.06152,-0.81331,1155.17636,4610.32196,538.34569,205.96545,1057.41630,415.52692,-16.13672,-10.59853,699.02698,1.68662,2.03577,-0.46040,0.12667,-0.84023,2.88739,2.87687,4.88375,0.89645,8.21227,5.00000,4.04352,-4.44770,-0.44113,0.66296,0.43605,1.76740,-2.73583,-1.86913,3.65207,5.21372,6.18362,4.51088,-24.09372,-0.10173,3.92581,0.27295,-0.01400,-0.73578,-0.03784,0.46630,-0.47686,0.31435,0.32043,-1.60037,0.15852
"2013Q2",978.18678,3909.86632,492.08772,-0.61865,1154.44368,4614.67387,539.39097,205.45497,1058.55720,416.66942,-17.81042,-8.65118,697.54269,1.50881,1.81926,-0.93366,0.10000,-0.45744,4.35191,3.30354,4.76020,0.17259,10.79466,5.25000,4.30276,-5.52127,-1.68256,1.01120,-0.76108,-3.89523,-6.69479,-2.04193,0.77865,4.18111,4.56999,4.56358,7.78942,-5.93716,1.06977,-2.93071,-0.25682,-0.83464,-0.03255,0.36649,1.48031,0.02317,-0.52704,1.97467,0.41944
"2013Q3",979.03468,3912.07869,491.85772,-0.72555,1153.63733,4618.36548,540.14933,206.47313,1058.00543,417.66392,-18.96738,-5.22694,698.33085,2.21236,1.73698,-0.13197,0.07333,0.09633,3.69162,3.60702,4.26221,-0.12523,9.92454,5.25000,4.35854,-4.51941,-1.97071,1.26239,-0.25720,-0.91998,-4.62785,4.07264,-0.42761,3.03346,3.97803,-2.20706,13.69696,3.15267,3.39162,-3.22537,0.52563,-0.35506,-0.08139,0.46281,-0.52446,-0.32468,-0.09050,-0.12976,0.16937
"2013Q4",979.90211,3915.04291,491.15101,-1.26587,1157.91738,4621.17475,540.87883,206.76928,1062.10762,418.27804,-20.42145,-3.74831,697.92028,2.96422,2.09300,-1.46867,0.07000,0.46046,2.80927,3.43505,3.83657,0.33654,5.81904,5.00000,4.29703,-4.96869,0.82679,1.59104,-1.13213,-2.82686,-5.81629,1.18459,-2.16127,2.91798,2.45646,16.40876,5.91452,-1.64228,3.46969,17.12020,0.96530,-2.68423,-0.10925,0.67515,-1.47106,-0.25067,0.41723,-3.27350,-0.09702
"2014Q1",979.55682,3916.68039,492.26837,-0.54431,1159.25639,4625.25479,541.64155,205.15349,1057.59359,419.09178,-21.03770,-3.39992,697.42186,1.63748,2.08072,-0.79315,0.06333,0.26900,4.08003,3.73321,3.29586,-0.81196,0.17728,5.00000,3.56486,-4.90098,7.19862,1.99759,-1.60512,4.46946,-2.46498,-6.46315,2.88622,3.05091,3.25496,-18.05615,1.39357,-1.99369,-1.38115,5.35602,-0.69507,0.45410,0.02802,-0.12689,1.65459,-0.39715,-1.16509,-6.36937,0.00278
"2014Q2",980.84018,3919.33380,492.36723,-0.53337,1158.66387,4629.47498,542.46277,204.89751,1061.46650,419.82650,-21.16017,-4.26848,697.26474,2.65341,2.36687,0.27951,0.08667,0.08528,4.22019,3.70028,3.07181,-0.55746,2.90931,4.75000,3.15709,-3.34975,4.38269,1.65220,-0.27794,0.39543,-0.48989,-1.02391,0.04376,3.28489,2.93888,15.49167,-3.47427,-0.62847,5.13345,-2.37009,0.90958,-0.38495,-0.05807,0.08050,0.27790,-0.05755,0.62821,1.29422,0.05407
"2014Q3",982.04809,3922.34720,491.55618,-0.26525,1157.85526,4633.69290,543.15023,204.98298,1063.15606,421.12512,-23.75996,-3.15875,696.53917,3.01340,2.56713,-0.30154,0.07333,0.46030,4.21792,3.83185,3.00090,-1.49015,5.15063,4.50000,3.46119,-4.79258,2.06819,1.46929,-1.79169,-3.24418,-10.39917,0.34187,1.07248,2.74981,5.19446,6.75822,4.43895,-2.90230,4.83161,-3.23445,0.81877,-1.70217,-0.10026,0.72856,0.28742,-0.06336,-0.43104,1.04288,-0.03797
